Season,TeamID,PointScored,PointAllow,FGM,FGA,FGM3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
2020,1391,62.81,67.13,22.23,50.1,5.29,13.06,19.58,9.52,24.0,9.32,14.06,6.03,1.94,16.0
2020,1392,68.5,66.5,23.25,57.31,8.22,13.78,19.09,10.19,27.66,10.88,14.56,6.62,4.59,16.56
2020,1393,74.31,69.25,25.41,58.34,8.09,15.41,20.81,10.5,25.31,13.97,11.34,7.41,4.47,16.38
2020,1394,65.4,69.57,22.87,51.63,7.57,12.1,17.27,9.63,24.67,12.37,18.17,5.9,3.03,19.9
2020,1395,64.84,65.06,23.35,55.9,8.52,9.61,15.13,11.26,23.74,14.45,14.29,6.77,4.74,16.45
2020,1396,68.29,67.87,24.0,59.45,6.71,13.58,19.77,9.77,27.84,13.84,12.94,7.71,3.03,17.71
2020,1397,67.06,64.19,23.06,53.42,6.03,14.9,19.87,10.03,24.45,14.45,13.65,6.0,5.61,18.19
2020,1398,70.0,71.26,25.58,55.16,7.32,11.52,17.61,10.1,27.39,13.48,17.52,5.23,4.19,20.77
2020,1399,64.28,73.24,23.72,58.48,8.17,8.66,12.79,10.31,23.48,13.34,14.93,6.83,2.93,15.24
2020,1400,64.16,63.29,23.87,55.81,8.0,8.42,12.29,9.0,22.81,11.58,13.58,5.52,4.29,18.35
2020,1401,63.13,65.17,21.13,52.33,6.3,14.57,21.5,10.73,23.23,11.1,14.07,6.43,2.87,15.47
2020,1402,70.63,64.93,25.23,56.87,5.13,15.03,20.0,9.97,24.13,14.0,11.17,5.97,3.03,18.87
2020,1403,71.94,63.52,25.13,55.61,7.23,14.45,19.16,9.06,24.39,15.39,13.68,7.71,4.0,17.58
2020,1404,73.93,83.78,26.07,58.59,7.44,14.33,19.04,10.63,21.93,11.44,12.96,4.74,2.41,16.56
2020,1405,73.74,71.06,24.68,57.06,8.77,15.61,20.97,9.84,27.71,14.16,12.29,5.39,3.23,16.32
2020,1406,69.57,67.97,23.93,55.87,6.53,15.17,19.5,10.9,25.63,11.1,11.93,5.2,2.93,18.37
2020,1407,67.0,74.69,23.41,60.0,8.45,11.72,17.52,11.76,24.07,13.34,14.24,5.38,2.69,18.83
2020,1408,68.33,70.93,23.4,56.97,7.67,13.87,19.47,8.17,22.77,11.23,11.83,8.47,2.53,15.77
2020,1409,67.84,63.52,23.48,53.32,5.87,15.0,21.19,8.68,25.84,12.61,13.45,7.55,2.26,15.19
2020,1410,70.46,73.81,24.81,59.08,5.69,15.15,20.73,10.35,22.85,13.5,12.88,7.81,3.5,20.88
2020,1411,72.58,76.9,24.9,60.0,5.23,17.55,24.68,12.0,25.35,10.87,15.81,6.23,2.84,19.45
2020,1412,66.57,65.87,24.1,53.5,5.0,13.37,18.77,10.23,26.5,10.2,14.83,6.03,2.87,16.57
2020,1413,70.67,72.73,24.53,54.53,7.97,13.63,17.37,7.2,22.67,12.1,12.9,5.5,1.73,18.87
2020,1414,71.63,65.73,26.8,57.93,6.17,11.87,16.23,11.17,27.7,14.3,13.83,6.23,3.67,18.73
2020,1415,62.76,62.21,22.48,52.76,7.76,10.03,14.45,8.55,26.59,11.52,13.07,4.72,2.62,17.79
2020,1416,68.9,67.9,24.63,57.1,7.1,12.53,17.63,10.03,24.6,13.47,13.8,6.5,2.9,16.63
2020,1417,69.3,67.7,24.07,55.97,6.03,15.13,21.03,12.03,24.33,12.9,13.1,6.63,3.27,18.5
2020,1418,72.53,76.47,24.62,59.47,7.81,15.47,20.81,10.5,24.31,11.47,13.88,5.88,3.06,17.81
2020,1419,62.26,68.59,22.22,53.07,6.22,11.59,17.11,8.44,24.44,11.81,13.63,4.3,3.22,16.93
2020,1420,65.28,68.93,23.48,55.24,6.45,11.86,18.62,9.0,24.55,11.0,12.48,5.31,2.34,16.83
2020,1421,73.86,75.86,26.45,57.55,7.55,13.41,20.24,8.0,21.83,10.17,11.66,7.83,2.28,19.31
2020,1422,71.9,64.5,26.73,63.57,8.6,9.83,15.8,12.8,23.8,12.4,11.47,8.8,4.27,18.67
2020,1423,63.72,72.14,22.59,55.48,5.69,12.86,18.0,8.14,24.93,10.83,13.03,5.83,3.0,18.41
2020,1424,72.09,70.06,25.38,58.62,7.53,13.81,19.97,12.38,26.84,12.62,13.34,6.22,2.75,20.56
2020,1425,70.29,66.0,25.19,57.42,6.45,13.45,20.32,10.74,27.77,13.87,14.45,6.68,4.9,16.74
2020,1426,69.67,69.03,24.5,59.87,7.6,13.07,17.37,10.03,26.57,14.3,11.23,5.87,2.8,18.03
2020,1427,74.97,78.55,26.17,64.21,9.45,13.17,16.93,10.72,27.0,11.76,12.62,5.79,2.17,20.45
2020,1428,70.94,70.32,24.74,55.06,7.06,14.39,19.71,9.58,26.26,14.0,13.55,5.48,2.77,15.58
2020,1429,74.28,64.66,25.75,56.59,7.09,15.69,20.56,10.25,29.12,15.78,12.53,5.81,3.06,16.09
2020,1430,68.59,71.89,24.33,55.89,6.3,13.63,19.04,8.19,25.93,13.19,14.07,5.41,4.89,18.04
2020,1431,65.59,66.14,22.62,54.86,6.69,13.66,18.1,8.1,26.14,12.28,13.48,6.0,3.07,17.9
2020,1433,70.74,65.16,25.0,57.81,7.45,13.29,19.1,9.87,23.65,13.19,12.39,8.97,4.32,18.35
2020,1434,71.53,71.26,26.0,59.35,8.15,11.38,15.88,9.35,24.68,14.82,12.76,7.59,3.35,17.47
2020,1435,71.72,74.97,23.75,55.5,8.19,16.03,23.0,9.0,23.38,11.41,13.06,7.06,3.25,19.31
2020,1436,70.88,59.97,25.06,56.38,8.09,12.66,17.62,9.38,27.31,13.41,11.44,5.78,3.34,16.59
2020,1437,73.19,66.39,25.71,58.26,9.9,11.87,15.65,8.81,27.26,14.48,10.87,5.65,2.61,15.26
2020,1438,57.03,52.37,20.87,50.5,5.67,9.63,13.43,8.1,26.07,11.43,12.27,5.37,4.9,13.23
2020,1439,68.56,66.5,24.59,58.66,9.84,9.53,13.41,7.5,26.44,14.62,9.91,6.03,2.97,14.78
2020,1440,70.27,74.47,25.17,60.47,10.63,9.3,13.2,10.0,25.2,15.77,12.97,6.17,2.37,18.63
2020,1441,77.86,76.41,26.38,57.1,9.55,15.55,21.93,9.55,27.41,14.28,14.41,5.03,1.83,17.55
2020,1442,72.08,83.33,26.29,63.08,8.62,10.88,13.67,8.08,24.71,9.62,11.25,4.54,2.25,18.25
2020,1443,75.45,72.21,25.48,56.48,6.9,17.59,22.34,8.55,25.1,10.79,12.55,6.76,3.83,13.76
2020,1444,67.8,72.97,23.37,55.73,6.97,14.1,19.73,8.67,25.93,10.93,13.07,4.63,2.3,18.37
2020,1447,67.32,76.54,24.0,58.79,6.64,12.68,17.43,11.07,23.54,12.57,13.68,5.82,2.25,20.86
2020,1448,73.42,74.87,24.68,57.06,6.58,17.48,23.42,10.16,27.58,12.74,14.19,4.87,2.81,19.1
2020,1449,70.59,66.44,24.31,55.09,6.88,15.09,20.91,8.88,26.47,12.47,15.09,7.38,6.0,17.41
2020,1450,69.84,69.66,24.25,61.03,7.41,13.94,18.75,10.84,25.56,11.56,12.31,6.81,2.66,17.62
2020,1451,65.52,73.17,24.34,56.14,6.03,10.79,14.86,7.1,23.59,9.76,11.97,4.9,3.9,14.38
2020,1452,70.29,62.42,24.97,59.13,5.0,15.35,23.94,15.19,25.26,12.35,14.42,7.68,3.58,18.45
2020,1453,79.13,81.13,28.19,62.94,7.55,15.19,19.9,9.48,25.94,15.65,12.19,6.26,3.0,19.65
2020,1454,70.38,73.69,24.79,61.0,7.62,13.17,18.59,11.45,24.07,12.07,13.62,5.83,2.93,21.83
2020,1455,71.84,63.77,24.81,61.0,7.87,14.35,20.58,12.06,27.23,14.1,12.77,7.06,3.71,18.61
2020,1456,70.9,70.26,25.48,54.61,7.48,12.45,16.71,7.71,27.39,13.55,12.74,4.1,3.81,15.9
2020,1457,79.22,71.53,27.94,61.41,9.22,14.12,22.28,13.12,26.62,15.19,13.81,6.56,2.31,20.19
2020,1458,67.16,62.16,23.55,55.42,8.68,11.39,14.9,8.1,25.81,12.03,9.97,4.45,3.68,15.35
2020,1459,70.45,68.79,25.48,56.45,9.21,10.27,14.48,7.97,23.55,12.94,12.06,5.48,2.61,17.0
2020,1460,79.87,71.2,28.23,62.7,7.5,15.9,23.7,12.17,27.77,13.5,12.27,6.17,3.53,16.4
2020,1461,62.12,70.0,21.34,52.53,7.75,11.69,16.0,4.78,24.5,11.16,12.66,5.28,1.97,19.0
2020,1462,70.66,67.56,26.03,59.75,6.47,12.12,18.44,11.88,26.91,14.38,13.94,6.28,3.56,16.72
2020,1463,74.54,66.39,26.39,57.29,8.89,12.86,17.89,8.61,29.36,14.86,13.0,6.21,3.29,15.04
2020,1464,71.19,71.97,25.58,61.55,7.19,12.84,18.45,13.71,25.03,11.97,12.23,5.32,2.52,17.81
2020,1465,76.22,71.56,25.3,58.93,9.26,16.37,20.78,11.04,28.48,12.78,12.52,3.59,3.52,18.3
2020,1466,67.46,70.64,22.89,54.68,6.64,15.04,21.71,9.79,25.71,10.39,15.04,6.14,2.25,20.21
2020,1467,61.27,61.67,22.17,53.53,7.57,9.37,13.87,7.8,20.6,12.23,12.1,9.4,2.7,17.57
2021,1101,76.3,61.74,27.17,59.04,8.13,13.83,20.09,9.61,22.83,18.17,13.43,9.35,3.0,5.74
2021,1102,58.72,71.92,20.88,46.8,6.96,10.0,14.44,3.56,17.2,12.32,13.16,7.08,2.48,4.92
2021,1103,76.57,72.76,26.57,60.71,9.38,14.05,18.62,9.0,25.24,12.81,11.62,4.71,3.76,5.95
2021,1104,79.57,69.77,27.8,64.57,10.67,13.3,18.47,10.4,25.97,14.13,13.83,8.63,4.33,4.93
2021,1105,63.33,67.2,23.13,57.87,5.53,11.53,18.4,9.4,25.47,11.0,14.67,5.47,3.6,6.93
2021,1106,64.22,71.56,21.28,56.06,6.17,15.5,23.94,9.17,23.78,9.72,15.61,6.11,2.39,6.22
2021,1107,69.38,68.69,24.69,55.19,6.38,13.62,18.81,5.81,21.88,11.69,12.12,6.12,1.81,6.0
2021,1108,66.11,75.63,22.89,58.26,5.95,14.37,19.79,8.63,19.58,9.32,13.21,7.58,1.58,6.32
2021,1110,69.1,73.6,24.8,55.7,9.0,10.5,14.9,6.6,23.0,12.8,15.4,7.3,4.7,10.6
2021,1111,68.17,68.25,23.21,57.29,8.21,13.54,18.92,8.88,22.04,11.33,11.12,7.54,3.17,8.08
2021,1112,75.42,68.58,25.65,57.38,6.69,17.42,23.96,10.19,25.12,15.5,11.46,5.85,4.0,3.81
2021,1113,74.32,77.08,26.24,60.6,7.16,14.68,20.16,6.6,21.88,13.08,10.76,7.28,3.28,6.72
2021,1114,68.32,69.28,24.2,53.52,5.6,14.32,20.16,8.88,22.92,13.36,14.68,6.36,3.24,5.4
2021,1115,61.96,76.84,20.96,54.24,4.92,15.12,20.92,8.56,21.0,9.6,15.24,6.4,3.8,3.56
2021,1116,82.39,70.68,29.46,64.79,7.86,15.61,21.18,10.57,26.14,14.93,12.82,8.04,5.14,4.04
2021,1117,69.29,71.38,24.43,57.19,6.1,14.33,19.81,9.57,24.43,13.48,12.67,6.14,2.76,4.0
2021,1119,70.9,71.0,26.3,57.75,7.65,10.65,16.9,6.1,24.15,13.6,12.35,6.2,1.1,4.65
2021,1120,77.19,76.44,26.33,60.3,9.07,15.44,21.81,10.96,24.63,14.81,15.52,6.22,6.04,3.41
2021,1122,72.92,71.36,26.36,59.28,7.0,13.2,17.44,11.6,19.96,12.6,14.16,6.4,1.88,4.4
2021,1123,74.74,75.48,26.65,60.17,8.48,12.96,17.26,8.57,25.04,13.83,14.17,5.48,2.39,6.0
2021,1124,84.38,66.42,31.08,63.04,10.33,11.88,17.04,11.33,22.38,17.04,12.17,8.96,3.75,5.25
2021,1125,81.59,69.41,29.93,61.24,9.07,12.66,17.1,7.9,25.72,18.28,11.55,7.79,2.79,4.0
2021,1127,65.44,72.33,23.89,57.72,8.67,9.0,13.39,8.89,23.67,11.06,13.39,5.0,3.06,6.61
2021,1129,75.8,67.04,26.52,58.24,7.68,15.08,20.04,8.08,24.64,13.52,11.48,6.52,2.88,7.36
2021,1130,71.35,79.5,25.0,59.25,9.0,12.35,17.6,7.95,22.75,11.4,13.25,7.25,3.85,3.0
2021,1131,69.39,73.94,25.06,57.39,6.94,12.33,16.44,8.61,24.06,9.83,12.17,5.28,2.83,6.94
2021,1132,78.12,75.79,27.88,66.46,8.21,14.17,19.21,10.79,24.25,12.62,9.88,7.29,2.08,3.58
2021,1133,67.23,68.08,25.54,57.77,6.62,9.54,13.08,8.31,24.77,13.19,12.23,4.92,3.23,3.12
2021,1136,81.15,74.4,27.95,60.8,9.35,15.9,21.05,8.75,27.45,14.85,14.9,6.35,3.25,7.45
2021,1137,74.92,77.33,25.92,56.92,7.33,15.75,20.67,5.33,25.83,12.0,12.5,5.83,3.5,5.75
2021,1138,81.74,73.22,30.57,66.74,7.04,13.57,20.26,13.57,27.43,15.7,13.48,7.96,4.17,6.0
2021,1139,63.52,68.68,22.88,55.72,7.16,10.6,16.4,7.64,21.36,12.32,10.64,5.56,2.04,5.0
2021,1140,77.56,68.84,28.4,59.44,8.6,12.16,16.52,8.32,28.28,16.16,13.0,4.68,2.84,4.6
2021,1141,73.75,81.9,26.35,60.5,6.2,14.85,21.9,8.7,22.9,10.0,12.8,7.5,3.0,4.25
2021,1142,59.78,71.91,20.96,54.26,6.35,11.52,16.0,6.3,22.3,11.61,13.52,6.22,3.35,8.57
2021,1143,64.68,69.54,22.5,52.68,7.07,12.61,17.89,6.46,21.61,11.68,11.96,4.21,2.21,3.68
2021,1144,68.4,67.88,24.88,50.96,6.96,11.68,17.24,4.64,20.12,13.68,11.76,6.04,2.36,3.04
2021,1145,70.38,71.15,24.69,60.46,7.46,13.54,19.08,8.77,23.08,12.69,11.85,5.62,3.46,7.38
2021,1146,69.96,82.83,24.83,57.52,7.04,13.26,18.61,8.7,24.39,13.26,17.26,4.91,2.65,5.87
2021,1148,68.52,77.38,24.86,58.57,7.14,11.67,16.62,7.1,21.52,12.86,13.86,6.9,2.57,5.62
2021,1149,64.05,74.55,22.25,55.95,7.55,12.0,16.85,7.6,23.95,9.95,15.95,5.8,3.9,3.25
2021,1150,63.12,66.38,21.83,50.17,5.71,13.75,18.67,5.96,23.04,11.25,12.58,5.29,2.79,5.04
2021,1151,71.17,69.79,25.04,57.83,8.25,12.83,16.25,6.29,23.92,12.25,10.38,6.71,1.88,2.62
2021,1152,55.44,88.67,20.0,55.22,5.67,9.78,14.0,4.67,18.89,9.89,14.56,5.44,1.44,1.33
2021,1153,68.91,72.13,24.61,58.22,7.09,12.61,19.22,8.52,23.26,14.96,13.74,6.74,3.78,8.13
2021,1154,77.71,82.33,27.1,61.05,9.0,14.52,20.43,7.38,25.62,14.29,11.76,4.43,4.24,4.0
2021,1155,65.3,62.0,23.52,54.96,8.35,9.91,12.96,7.43,22.61,13.26,11.91,6.09,2.87,2.87
2021,1156,71.46,70.58,26.31,58.27,6.38,12.46,18.62,8.96,22.96,13.92,12.46,7.0,2.46,4.19
2021,1157,74.58,68.58,25.79,60.05,8.42,14.58,19.32,11.79,28.11,13.84,15.21,7.74,3.74,5.53
2021,1158,68.0,69.82,24.47,55.65,8.47,10.59,15.06,6.65,22.65,10.41,10.06,5.29,2.94,1.82
2021,1159,86.33,68.6,31.47,63.0,9.07,14.33,19.6,8.53,28.6,17.13,9.73,7.2,3.4,4.53
2021,1160,73.03,63.27,25.8,56.77,7.47,13.97,17.0,8.07,23.73,13.23,10.27,5.3,2.77,5.3
2021,1161,74.0,64.96,25.43,54.17,8.65,14.48,18.35,6.61,25.78,14.35,13.26,5.39,2.52,5.7
2021,1163,72.55,64.64,26.41,60.14,6.73,13.0,17.77,11.41,23.59,13.05,11.18,6.18,5.27,6.86
2021,1164,72.82,79.14,24.05,58.55,8.77,15.95,25.64,5.91,27.09,13.0,15.64,8.55,3.23,4.73
2021,1166,76.96,68.29,28.46,59.82,9.71,10.32,16.07,6.89,25.71,15.86,10.79,7.07,3.5,3.75
2021,1167,67.92,65.67,25.67,58.54,5.29,11.29,15.75,11.38,21.58,13.67,12.25,5.96,2.83,4.83
2021,1168,75.87,79.13,26.2,58.93,8.0,15.47,21.0,6.93,22.53,13.07,12.47,6.67,1.87,5.4
2021,1169,70.9,77.62,24.9,59.24,7.48,13.62,18.76,7.38,21.9,12.67,11.38,6.43,1.95,5.05
2021,1170,69.83,73.94,25.56,57.0,6.56,12.17,17.94,7.44,19.89,11.5,9.89,6.83,2.22,7.67
2021,1172,70.85,64.25,25.6,54.75,9.55,10.1,14.85,7.85,24.05,14.75,10.55,5.1,2.65,3.6
2021,1173,70.17,67.65,24.65,51.74,8.04,12.83,17.83,5.83,24.83,13.74,13.57,4.43,1.96,4.74
2021,1174,66.71,66.86,22.79,52.64,6.5,14.64,20.43,8.14,24.07,11.79,13.5,4.64,3.5,6.57
2021,1175,69.94,87.71,24.18,61.76,8.12,13.47,18.41,8.0,22.29,11.41,17.06,6.35,3.41,6.24
2021,1176,69.2,79.8,24.4,55.7,6.7,13.7,19.0,5.95,21.3,11.65,14.7,5.85,2.45,6.55
2021,1177,65.79,71.95,25.32,60.74,5.42,9.74,14.37,10.47,23.37,11.42,15.32,6.84,3.89,7.89
2021,1178,76.5,73.95,27.18,58.64,10.23,11.91,14.82,7.82,22.18,14.32,10.91,6.82,2.45,4.09
2021,1179,76.22,65.04,29.3,60.04,6.89,10.74,15.11,8.78,24.04,13.26,9.44,6.85,2.78,5.52
2021,1180,71.47,66.84,26.05,54.63,7.26,12.11,15.58,7.53,23.63,15.16,11.79,4.68,2.37,4.68
2021,1181,76.0,71.29,28.83,61.5,8.38,9.96,14.42,9.62,22.92,15.75,12.33,8.12,4.5,5.54
2021,1182,66.94,67.11,24.33,57.78,6.39,11.89,18.28,10.06,23.56,13.39,12.67,6.72,4.44,5.78
2021,1183,69.41,74.93,26.19,60.11,6.89,10.15,15.44,8.96,22.59,13.33,13.59,7.15,3.26,2.52
2021,1184,80.48,74.93,29.44,66.78,9.56,12.04,17.11,9.22,22.63,15.67,12.48,9.81,3.41,4.63
2021,1185,67.4,80.4,24.33,59.47,6.87,11.87,16.0,7.73,20.2,10.87,11.8,7.33,2.0,6.73
2021,1186,77.95,70.05,27.64,58.86,8.36,14.32,17.91,6.55,26.0,14.95,11.73,4.86,2.73,7.41
2021,1187,65.44,68.28,23.06,57.11,5.56,13.78,18.89,8.0,22.89,15.5,12.44,5.89,3.11,2.56
2021,1188,65.16,74.08,23.56,53.8,5.84,12.2,17.84,7.64,21.36,12.8,15.2,5.84,4.4,4.84
2021,1189,64.83,65.72,23.33,56.83,8.28,9.89,13.17,7.0,23.83,10.67,11.06,5.72,2.11,7.94
2021,1190,68.61,67.26,24.39,56.48,8.09,11.74,16.83,9.04,24.17,11.35,13.04,7.13,2.52,3.3
2021,1191,64.76,69.6,22.84,51.96,9.6,9.48,13.2,5.2,19.96,11.64,9.64,4.88,2.24,4.92
2021,1192,75.04,78.75,26.88,59.67,8.08,13.21,18.54,8.79,22.04,11.96,13.71,7.58,3.88,6.42
2021,1193,61.78,66.67,21.48,53.93,6.04,12.78,18.37,8.41,23.81,10.04,12.04,4.63,2.3,7.96
2021,1194,71.89,69.0,25.84,58.58,8.53,11.68,17.63,10.11,24.89,12.79,13.89,6.84,2.21,8.32
2021,1195,68.06,70.56,25.31,61.31,7.81,9.62,14.69,9.19,25.12,12.25,14.25,6.81,4.19,5.88
2021,1196,73.96,69.83,26.3,56.65,6.83,14.52,19.17,8.52,22.96,11.83,13.96,7.3,5.39,5.61
2021,1197,65.7,68.5,25.0,56.3,4.75,10.95,16.8,8.45,23.05,13.25,16.25,6.5,2.5,9.5
2021,1198,70.27,78.23,25.45,59.95,9.64,9.73,14.41,8.18,20.59,13.23,14.91,7.41,3.82,5.09
2021,1199,78.91,70.32,28.18,59.41,8.23,14.32,19.41,10.41,24.27,14.59,14.14,7.41,5.14,6.55
2021,1200,51.79,66.57,18.36,51.14,5.64,9.43,14.07,5.64,21.36,10.93,12.64,6.21,2.0,1.0
2021,1201,64.82,68.45,22.45,53.05,6.86,13.05,19.5,9.09,22.27,10.23,13.86,6.27,2.59,10.09
2021,1202,78.18,70.5,28.59,59.23,9.95,11.05,15.27,7.55,23.77,16.14,12.14,7.86,3.36,2.82
2021,1203,68.12,72.29,24.18,54.65,6.0,13.76,19.71,7.12,25.29,11.41,13.29,6.29,2.71,4.59
2021,1204,66.41,70.36,23.95,57.73,7.45,11.05,16.82,9.68,22.09,11.41,14.0,7.86,3.95,3.55
2021,1205,70.65,68.38,25.04,56.35,8.92,11.65,16.88,7.77,23.58,13.04,11.27,5.88,4.81,2.69
2021,1206,71.57,70.14,26.38,61.67,7.33,11.48,18.1,10.1,25.43,13.19,12.24,7.29,4.14,4.67
2021,1207,71.36,70.68,24.84,58.52,8.32,13.36,17.72,9.8,26.76,12.84,15.04,5.92,3.88,5.08
2021,1208,77.2,78.6,28.12,61.76,6.4,14.56,21.2,10.16,22.84,14.84,15.6,8.56,2.48,4.24
2021,1209,77.0,74.1,27.85,61.6,7.45,13.85,20.1,9.45,24.0,15.65,11.9,6.65,4.4,8.05
2021,1210,75.52,70.0,27.8,58.64,7.56,12.36,17.0,6.88,21.44,16.0,10.56,9.16,3.4,4.32
2021,1211,92.12,69.12,34.15,62.0,7.31,16.5,22.73,8.23,27.27,18.31,11.92,8.31,2.85,3.58
2021,1212,67.35,69.13,23.43,54.48,5.26,15.22,22.83,7.96,24.35,13.91,15.13,8.17,2.96,5.78
2021,1213,71.25,61.65,25.85,54.85,6.4,13.15,19.0,8.6,27.0,14.15,12.9,4.0,2.65,8.35
2021,1214,68.84,73.24,24.76,57.48,7.4,11.92,16.44,6.68,24.08,11.68,12.28,6.08,5.96,5.24
2021,1216,65.87,63.26,23.61,54.39,7.57,11.09,15.57,6.78,23.13,11.0,12.22,7.0,2.04,5.78
2021,1218,70.05,70.32,24.84,56.89,7.84,12.53,17.26,8.47,23.32,11.37,13.11,5.26,1.53,5.53
2021,1219,66.67,69.88,23.5,56.54,4.79,14.88,21.67,10.04,21.96,12.17,11.92,6.58,3.75,3.96
2021,1220,73.17,73.0,25.87,58.35,7.57,13.87,19.43,9.0,24.0,12.74,11.83,6.61,2.96,5.61
2021,1221,70.62,76.06,26.44,59.44,6.94,10.81,15.5,7.69,21.44,12.0,12.62,6.81,3.94,5.56
2021,1222,76.31,58.31,26.65,60.81,9.12,13.88,18.69,12.85,24.77,13.69,10.15,7.85,4.65,5.31
2021,1223,70.12,81.12,25.0,59.38,7.88,12.25,16.75,7.79,23.17,13.83,16.46,6.96,3.62,6.38
2021,1224,73.0,84.75,24.75,57.25,9.0,14.5,21.25,6.25,25.5,16.0,13.0,5.5,5.0,0.0
2021,1225,61.05,76.45,22.23,51.5,5.55,11.05,15.23,5.64,20.64,12.09,15.82,4.95,1.95,6.18
2021,1226,61.84,64.53,21.11,51.05,5.95,13.68,19.74,8.26,22.37,9.84,14.79,4.0,3.16,5.32
2021,1227,67.68,72.32,25.36,59.14,8.09,8.86,13.45,6.91,24.73,13.5,12.77,3.68,3.09,4.23
2021,1228,81.41,69.24,29.34,58.86,6.79,15.93,23.07,9.45,28.28,16.31,12.76,5.72,2.83,7.0
2021,1229,67.58,73.42,25.38,58.08,7.79,9.04,13.75,7.04,24.58,12.0,13.25,5.83,3.21,4.54
2021,1230,65.16,72.74,22.58,52.79,8.0,12.0,17.16,6.05,20.84,11.68,13.37,5.11,1.53,4.37
2021,1231,69.7,69.37,24.22,55.93,5.85,15.41,23.19,7.85,23.78,13.93,11.26,5.74,3.74,4.37
2021,1232,65.92,65.79,22.88,52.96,6.0,14.17,19.25,7.21,21.67,10.46,11.46,6.29,2.67,4.54
2021,1233,72.24,65.94,24.88,55.94,7.47,15.0,20.18,9.29,25.0,13.94,15.0,6.82,3.94,8.76
2021,1234,83.76,71.93,29.76,63.45,9.76,14.48,20.31,10.17,27.83,19.0,9.14,5.59,4.52,3.72
2021,1235,65.58,76.71,24.62,58.88,7.29,9.04,11.54,6.88,21.62,11.58,14.21,6.5,3.12,6.04
2021,1236,75.13,78.65,27.43,54.74,8.87,11.39,16.52,6.74,22.48,14.26,16.52,6.78,2.78,7.17
2021,1237,71.17,75.78,25.11,59.39,7.94,13.0,18.11,7.94,22.5,13.28,13.44,6.89,2.22,5.39
2021,1238,65.61,62.83,22.06,55.67,5.56,15.94,23.44,9.33,25.22,10.44,14.22,8.17,3.28,8.39
2021,1239,65.68,70.09,23.23,54.5,6.73,12.5,18.68,7.32,22.27,10.32,13.5,6.68,2.32,2.77
2021,1240,72.64,69.6,26.24,57.56,7.92,12.24,17.84,9.68,25.44,13.8,13.2,4.72,3.48,3.68
2021,1241,75.0,71.94,25.47,58.41,8.06,16.0,23.88,8.71,24.18,12.76,11.88,6.59,1.88,1.94
2021,1242,72.52,66.19,26.11,59.74,7.26,13.04,18.22,10.07,24.93,13.63,11.96,6.7,4.04,3.52
2021,1243,61.57,69.86,22.39,54.54,6.68,10.11,15.21,8.64,21.79,13.14,14.07,5.36,1.57,4.68
2021,1244,62.19,72.67,22.43,55.67,6.1,11.24,17.05,7.57,22.9,9.81,13.9,5.19,2.48,3.76
2021,1245,76.09,72.45,27.18,61.5,8.18,13.55,17.27,10.91,24.73,14.32,13.45,6.5,3.14,5.32
2021,1246,70.44,70.16,24.6,59.04,6.4,14.84,20.36,10.68,24.48,12.48,13.44,6.28,5.92,4.0
2021,1247,67.58,74.0,25.21,57.96,7.67,9.5,14.08,7.92,22.21,12.42,14.12,7.38,3.17,3.21
2021,1248,77.67,76.67,27.0,61.87,8.6,15.07,18.73,7.93,24.2,16.2,10.6,6.27,3.4,3.33
2021,1249,65.82,72.36,23.93,57.43,4.96,13.0,17.71,8.29,23.25,11.86,13.39,7.14,4.21,5.64
2021,1250,68.33,76.6,25.87,60.07,4.87,11.73,16.73,8.07,24.53,12.73,12.6,6.0,2.13,5.47
2021,1251,73.21,62.21,26.21,54.33,10.0,10.79,13.88,5.83,24.17,15.04,9.67,3.96,2.38,4.17
2021,1252,68.78,70.22,24.26,53.96,6.7,13.57,19.7,6.43,23.48,12.52,11.48,5.74,1.96,2.78
2021,1253,73.78,79.44,25.89,58.17,7.06,14.94,21.94,7.06,25.44,11.67,15.39,6.22,2.89,8.0
2021,1254,74.0,72.94,26.61,64.17,7.44,13.33,20.0,11.44,24.72,16.28,14.11,8.44,3.83,4.11
2021,1255,66.3,67.37,23.67,54.59,7.07,11.89,17.22,7.67,21.63,10.44,12.63,6.3,1.63,3.3
2021,1256,72.59,64.59,25.56,57.85,7.33,14.15,20.41,8.3,27.48,12.22,12.48,6.41,2.59,2.19
2021,1257,67.95,66.5,24.7,57.3,5.35,13.2,18.4,10.45,26.1,11.05,11.0,4.8,1.85,3.85
2021,1258,69.5,68.0,23.86,52.14,6.14,15.64,21.55,8.73,23.45,12.73,15.05,4.68,2.64,5.95
2021,1259,72.12,70.94,27.12,58.35,5.41,12.47,20.65,9.88,24.76,13.0,14.18,6.82,3.18,8.65
2021,1260,70.54,55.85,25.96,52.19,6.88,11.73,16.0,6.42,23.69,15.54,11.38,7.12,2.31,4.54
2021,1261,82.11,75.33,29.04,62.67,8.15,15.89,21.26,10.26,25.07,12.3,11.3,8.07,2.78,5.41
2021,1262,68.48,70.91,24.35,53.91,6.52,13.26,20.04,7.48,24.17,11.61,14.17,5.0,3.87,7.43
2021,1263,53.11,64.56,19.11,50.22,7.11,7.78,13.67,7.11,22.33,12.0,15.44,5.67,4.44,0.0
