,TeamID,Season,FG,FGA,3P,FT,FTA,OR,DR,TO,oppFG,oppFGA,opp3P,oppFT,oppFTA,oppOR,oppDR,oppTO,Wins,Seed
547,1336,2011,22.45,51.33,6.3,11.82,16.3,9.97,21.61,10.55,22.55,51.45,6.97,10.36,14.97,9.33,20.88,10.82,0,10
548,1281,2011,28.88,62.66,7.09,16.0,21.75,12.16,22.38,12.53,25.03,56.88,5.75,16.03,23.16,12.97,24.44,18.16,0,11
549,1272,2011,25.44,56.5,6.0,15.15,22.29,12.09,23.59,15.29,23.68,57.0,5.88,14.85,21.97,12.85,22.09,14.85,0,12
550,1324,2011,29.88,60.39,8.0,17.33,24.15,12.45,26.3,13.67,27.91,63.18,6.64,14.09,19.48,12.18,21.79,12.0,0,13
551,1137,2011,24.58,54.67,6.88,14.73,18.73,8.15,25.97,11.36,21.67,55.21,6.36,13.73,19.76,10.48,23.24,11.94,0,14
552,1294,2011,22.48,52.76,7.97,18.1,23.45,11.79,23.79,14.48,21.38,51.45,7.55,16.34,22.97,9.48,21.21,13.66,0,15
553,1214,2011,22.61,55.94,6.42,15.26,23.58,11.1,24.48,12.13,21.29,56.55,5.45,13.84,20.74,13.77,26.52,15.74,0,16
554,1338,2011,26.09,55.03,5.88,16.0,23.81,14.22,25.66,11.66,21.69,54.47,5.75,11.84,17.66,10.5,18.97,11.31,1,01
555,1196,2011,25.94,56.18,6.21,13.45,20.18,13.09,24.42,12.42,23.73,55.82,5.67,9.94,14.85,10.39,21.03,12.55,3,02
556,1140,2011,27.55,61.09,8.18,18.0,23.82,11.45,27.0,11.0,24.24,58.52,5.97,13.39,19.42,10.85,24.88,14.58,2,03
557,1458,2011,23.87,53.61,8.06,12.39,15.03,10.55,21.52,7.39,20.84,48.55,5.23,11.42,15.23,7.97,20.32,9.68,2,04
558,1243,2011,24.87,57.16,7.06,15.9,24.42,14.65,23.13,14.97,22.13,52.45,5.06,16.81,23.81,10.39,20.9,15.68,1,05
559,1385,2011,24.38,53.59,4.25,17.06,24.0,10.91,21.84,12.44,22.22,51.59,7.62,14.34,20.56,10.69,22.0,16.09,0,06
560,1417,2011,24.53,53.75,5.19,15.72,23.0,11.81,25.41,14.84,24.03,57.75,5.0,12.72,19.06,11.66,21.03,12.06,1,07
561,1139,2011,24.71,55.81,7.45,15.61,21.45,10.87,24.06,11.29,22.55,52.55,6.19,13.71,20.74,9.1,22.65,12.58,5,08
562,1330,2011,23.85,54.03,4.88,13.27,20.0,15.48,24.7,12.39,21.06,52.12,7.21,8.97,14.45,9.33,18.7,11.42,0,09
563,1277,2011,23.81,55.44,6.31,14.19,20.34,11.94,25.25,13.31,23.06,54.84,6.28,13.56,20.47,10.06,22.59,11.84,0,10
564,1211,2011,26.34,55.53,5.62,17.56,23.12,11.47,25.88,13.53,22.12,55.25,7.12,13.81,19.75,10.53,20.84,14.66,1,11
565,1429,2011,24.38,52.28,5.84,16.69,22.69,10.59,26.62,11.81,20.31,53.03,5.31,12.06,18.03,9.22,20.38,12.16,0,12
566,1125,2011,27.24,58.71,9.44,16.44,22.32,13.09,23.26,13.94,20.62,50.71,5.03,15.68,23.24,11.06,21.41,19.18,0,13
567,1459,2011,26.09,54.45,5.85,15.79,22.85,11.06,21.42,11.85,23.39,52.3,5.52,15.55,21.76,10.39,20.94,13.42,0,14
568,1364,2011,23.14,51.31,6.97,14.62,19.1,8.72,23.97,14.31,21.48,53.31,6.9,15.9,22.76,11.21,22.03,13.28,0,15
569,1114,2011,21.97,53.12,6.7,15.64,22.52,10.3,22.18,11.64,22.58,51.0,6.15,16.24,23.12,10.39,24.82,13.55,0,16
570,1421,2011,25.24,56.24,4.86,16.45,23.48,11.34,23.28,15.21,23.66,56.14,6.28,15.21,22.21,13.0,24.0,17.28,1,16
571,1242,2011,29.59,57.62,7.26,15.94,23.41,11.68,26.88,13.47,22.88,57.62,5.71,13.76,18.88,10.47,20.29,14.32,3,01
572,1323,2011,25.09,53.84,8.09,17.72,24.44,10.94,26.0,10.69,24.06,58.88,6.81,10.69,15.0,11.09,21.38,10.34,1,02
573,1345,2011,25.69,57.38,6.94,14.34,20.16,11.03,24.19,10.34,22.38,54.22,4.88,11.81,17.03,10.34,23.41,14.38,1,03
574,1257,2011,27.26,60.26,8.79,12.03,17.97,12.59,23.97,13.03,21.79,55.24,5.59,15.44,22.12,12.88,23.21,16.06,0,04
575,1435,2011,25.0,54.76,7.79,18.42,24.67,10.88,26.06,13.15,24.91,60.82,5.79,12.03,17.12,12.39,22.3,12.21,0,05
576,1207,2011,25.45,53.26,7.03,13.1,17.9,10.06,23.65,13.42,23.19,55.45,5.29,14.42,20.32,11.39,19.87,11.55,0,06
577,1401,2011,22.97,51.71,5.35,17.32,24.61,12.23,23.65,13.06,21.45,52.0,5.45,13.13,19.06,10.0,20.0,13.32,0,07
578,1424,2011,25.66,55.69,5.53,15.06,21.84,11.25,23.94,12.66,21.12,52.81,5.69,14.69,21.09,11.19,22.34,16.22,0,08
579,1228,2011,26.34,56.34,6.84,11.75,16.12,10.22,24.59,12.72,22.88,57.03,6.06,13.41,18.53,11.53,21.62,12.25,1,09
580,1199,2011,24.48,56.16,6.19,14.16,21.35,12.45,26.58,16.13,20.55,56.52,6.61,14.55,20.58,11.9,22.42,15.48,2,10
581,1425,2011,24.18,54.36,6.15,12.33,18.88,10.15,23.85,11.36,21.85,53.06,5.52,13.58,19.33,9.3,23.48,11.97,0,11
582,1433,2011,24.26,55.76,8.18,14.82,20.62,10.91,21.09,11.56,24.62,54.44,5.62,12.59,18.53,12.06,23.68,14.88,5,11
583,1350,2011,24.94,53.85,7.85,12.44,18.0,9.06,24.12,10.68,22.38,55.76,5.03,11.21,16.26,11.85,23.06,12.62,2,12
584,1287,2011,24.1,53.16,5.94,14.74,21.77,13.77,23.16,15.06,20.97,49.9,6.87,13.23,18.97,9.23,19.26,14.94,1,13
585,1389,2011,21.09,52.24,5.82,13.39,20.82,11.36,24.42,15.06,20.0,53.45,5.15,14.76,22.67,12.64,23.61,14.18,0,14
586,1103,2011,24.59,57.21,7.88,12.91,18.24,10.06,24.21,12.03,23.35,56.0,5.41,14.21,21.41,11.97,25.29,13.94,0,15
587,1131,2011,21.5,53.29,7.53,14.68,20.09,12.0,24.0,11.94,22.18,56.06,6.76,12.12,17.18,12.5,22.68,11.26,0,16
588,1393,2012,27.58,59.21,6.39,13.03,18.85,12.73,22.61,10.55,21.55,56.0,6.18,11.12,16.67,14.64,22.03,16.58,3,01
589,1326,2012,27.59,57.12,4.85,14.74,21.12,11.88,25.06,11.62,21.35,52.56,6.0,10.35,15.03,8.26,21.26,14.97,4,02
590,1199,2012,25.27,55.15,6.15,13.64,19.39,11.67,25.03,16.27,21.42,56.3,6.33,13.73,19.33,12.3,20.97,15.24,1,03
591,1458,2012,22.12,52.21,7.61,12.03,16.24,9.7,24.09,8.97,19.48,50.82,3.52,10.39,15.21,9.39,22.15,10.97,2,04
592,1435,2012,24.71,53.79,8.65,14.85,21.29,10.41,24.12,13.18,23.91,57.18,5.5,11.65,16.65,11.44,21.91,12.74,1,05
593,1153,2012,25.06,59.68,7.15,11.24,17.53,13.5,22.71,10.59,23.03,55.88,5.47,9.65,14.29,12.09,23.91,14.09,2,06
594,1211,2012,24.94,52.71,6.39,17.71,24.77,10.97,26.16,13.35,23.55,56.94,6.0,10.1,15.1,10.03,20.58,13.13,1,07
595,1243,2012,24.84,56.13,5.71,16.03,24.06,14.23,23.03,14.48,21.65,53.06,5.29,15.13,22.1,11.71,20.68,16.19,1,08
596,1379,2012,23.71,57.9,6.16,17.16,23.29,13.71,22.45,10.81,23.0,51.13,5.58,14.65,20.26,8.94,23.77,14.06,0,09
597,1452,2012,25.69,58.28,5.34,14.91,22.22,15.0,23.38,12.88,24.59,55.19,5.31,11.66,17.22,10.16,21.47,13.56,0,10
598,1400,2012,24.73,56.67,5.76,17.85,24.42,13.42,22.76,12.58,22.64,54.64,5.94,15.61,22.91,12.03,21.12,13.67,0,11
599,1217,2012,22.03,47.45,5.79,15.21,20.28,8.55,24.38,12.52,20.45,50.62,4.55,9.59,14.72,8.86,19.1,12.07,0,12
600,1285,2012,24.83,53.07,6.41,15.17,21.1,8.76,24.14,12.41,21.38,53.28,5.03,14.41,20.79,11.03,22.76,14.83,0,13
601,1382,2012,24.1,52.58,5.39,17.1,22.48,11.39,24.29,14.19,22.42,53.87,5.74,14.42,20.26,10.29,19.87,12.55,0,14
602,1259,2012,23.0,53.78,5.0,16.59,23.12,13.28,22.06,13.47,22.28,52.03,5.09,14.16,20.69,10.84,20.78,14.22,0,15
603,1421,2012,25.77,55.0,6.4,20.6,26.7,10.6,22.73,13.5,25.83,57.07,6.97,13.7,20.6,12.23,21.67,15.8,0,16
604,1314,2012,30.0,65.12,5.06,16.91,24.79,15.68,29.38,11.76,25.06,63.71,7.29,9.44,14.03,11.24,23.03,13.44,3,01
605,1242,2012,26.67,54.94,6.0,15.7,22.55,11.12,25.79,13.27,21.09,55.06,6.15,13.61,18.88,10.3,20.73,14.0,5,02
606,1207,2012,24.23,52.87,5.47,14.5,20.83,11.3,25.03,12.6,20.63,53.5,4.63,13.2,19.3,10.9,20.2,12.93,1,03
607,1276,2012,23.88,52.09,8.12,10.88,15.06,8.5,22.09,10.94,22.5,52.34,6.06,11.19,15.69,9.88,21.72,12.44,0,04
608,1396,2012,27.29,57.87,7.29,14.16,19.71,10.52,24.52,12.52,25.45,58.23,5.58,13.42,19.16,11.29,22.61,13.42,0,05
609,1361,2012,25.19,55.65,5.58,14.16,20.16,10.48,26.1,12.71,23.0,56.77,6.9,11.35,16.19,9.74,22.97,12.61,0,06
610,1388,2012,25.47,54.27,7.2,15.67,21.5,11.43,24.77,11.73,23.5,54.1,5.33,10.53,15.7,8.83,20.37,11.97,0,07
611,1166,2012,28.03,55.06,8.18,15.79,21.58,9.52,26.64,12.27,25.7,58.67,6.45,11.7,17.24,9.42,20.64,10.39,1,08
612,1104,2012,23.62,52.31,4.03,13.66,19.09,10.81,24.38,12.94,20.12,51.91,4.84,13.03,20.03,11.44,21.09,13.59,0,09
613,1345,2012,25.55,57.94,8.21,12.88,19.76,11.27,21.76,8.67,23.58,52.85,6.24,12.61,18.06,9.67,23.94,12.79,1,10
614,1301,2012,26.68,57.65,5.35,14.68,20.74,12.15,25.03,12.82,24.15,57.76,6.44,13.29,18.71,11.12,21.82,12.53,2,11
615,1143,2012,26.42,55.15,4.64,14.18,19.0,9.97,24.91,12.24,22.97,55.88,5.48,10.36,15.06,9.39,21.06,12.94,0,12
616,1378,2012,21.19,48.75,4.59,11.84,16.69,10.38,23.31,13.69,20.31,51.66,5.12,11.56,16.44,10.47,19.97,11.25,2,12
617,1325,2012,24.36,57.09,7.24,14.24,20.91,12.7,21.55,13.21,20.88,49.91,5.36,15.55,21.7,10.91,23.55,17.85,2,13
618,1125,2012,27.91,58.0,8.82,16.76,22.73,11.52,24.79,12.21,24.15,56.73,5.91,13.3,20.33,11.64,21.76,14.36,0,14
619,1178,2012,24.3,54.67,4.45,17.82,24.06,11.73,21.58,12.76,23.42,52.64,6.73,14.36,20.36,10.61,21.52,15.0,0,15
620,1249,2012,25.38,59.09,4.25,17.62,24.34,13.97,25.25,12.12,24.0,56.72,5.0,12.88,19.19,11.06,23.44,14.03,0,16
621,1436,2012,23.47,52.97,5.41,14.88,20.06,11.06,24.29,12.35,21.65,53.09,5.35,11.85,17.59,10.38,21.32,12.76,1,16
622,1246,2012,27.32,56.59,5.74,16.29,22.62,12.5,26.62,11.35,21.53,58.56,5.65,10.29,14.97,11.97,19.94,11.88,6,01
623,1181,2012,25.76,56.27,8.12,17.88,25.48,11.91,24.67,12.18,25.52,58.91,4.45,12.97,18.79,11.7,22.39,12.91,0,02
624,1124,2012,26.09,56.0,6.73,15.36,20.42,12.12,23.91,13.85,23.39,56.15,6.27,12.21,17.79,11.7,20.09,14.36,3,03
625,1231,2012,25.97,53.3,6.39,18.94,24.85,10.79,24.12,12.76,23.21,55.09,6.09,13.03,18.85,10.94,19.64,13.58,2,04
626,1455,2012,27.39,57.03,7.0,15.13,20.1,10.9,26.97,12.1,22.13,55.9,5.68,12.81,18.65,9.61,21.68,12.61,0,05
627,1424,2012,26.72,58.0,8.31,14.19,20.75,11.31,26.25,13.72,23.47,57.72,6.31,13.09,19.28,11.34,23.41,14.78,0,06
628,1323,2012,22.91,53.06,6.42,14.24,20.12,10.27,23.76,10.03,23.33,56.64,4.94,9.91,14.0,11.24,23.21,10.82,0,07
629,1235,2012,24.88,55.41,8.88,14.56,21.44,10.84,25.88,12.53,25.38,58.28,5.5,10.47,14.97,9.25,22.88,11.88,1,08
630,1163,2012,25.36,55.88,5.39,12.73,19.24,12.33,25.52,12.55,23.0,60.0,7.24,10.88,14.97,13.48,21.18,10.94,0,09
631,1462,2012,25.12,55.48,4.88,15.67,22.64,10.85,25.58,12.73,22.82,57.36,6.27,15.55,20.88,11.09,23.33,12.73,2,10
632,1160,2012,22.72,51.69,5.56,15.28,22.25,9.56,25.25,12.56,22.75,55.06,6.25,11.81,17.88,10.06,23.03,12.25,1,11
633,1433,2012,23.21,56.59,7.41,14.56,21.12,12.38,21.29,11.38,21.0,49.65,4.79,12.97,18.79,10.97,24.21,17.94,1,12
634,1308,2012,26.48,56.7,4.58,19.85,29.91,14.45,25.55,14.67,24.76,57.91,5.85,12.73,19.21,10.82,21.06,14.48,0,13
635,1355,2012,25.97,55.88,8.16,16.28,22.31,10.16,23.88,10.41,24.84,55.44,5.66,11.28,16.38,9.38,23.12,12.81,0,14
636,1250,2012,25.75,57.81,7.41,16.72,21.59,10.84,24.72,11.53,23.19,55.56,5.97,13.06,18.5,10.22,23.66,14.69,1,15
637,1290,2012,23.94,59.52,7.52,13.52,20.79,13.24,23.88,14.48,23.7,54.21,7.0,14.88,22.64,10.91,26.12,16.24,0,16
638,1443,2012,21.97,55.36,5.67,15.45,22.3,12.52,23.39,15.03,23.85,55.3,4.73,15.58,21.45,11.39,24.73,14.58,1,16
639,1277,2012,25.91,54.38,5.53,14.79,21.21,11.74,26.26,13.0,20.29,53.71,5.59,12.94,18.35,10.03,19.94,12.85,2,01
640,1281,2012,28.0,55.59,8.24,16.06,20.97,9.18,23.03,10.29,24.62,55.79,6.24,10.26,15.18,10.76,20.76,14.41,0,02
641,1266,2012,26.5,57.72,5.69,17.25,23.94,11.81,24.0,13.25,23.88,58.78,6.09,12.38,18.28,13.62,22.5,16.66,2,03
642,1257,2012,24.23,57.06,5.89,14.49,21.11,13.14,25.09,14.66,21.34,56.26,5.54,12.94,19.57,13.11,23.2,15.86,4,04
643,1307,2012,24.84,54.19,7.69,15.19,21.34,11.09,26.5,13.31,20.84,54.22,6.12,11.84,17.38,9.94,21.53,14.25,1,05
644,1293,2012,24.64,51.82,7.43,17.5,24.04,10.64,22.61,13.96,22.71,54.0,4.32,12.61,18.96,12.07,20.0,16.04,1,06
645,1196,2012,26.42,57.36,9.94,13.48,18.94,11.45,23.7,10.91,24.0,55.42,6.27,11.76,17.03,10.67,22.42,12.97,3,07
646,1272,2012,26.82,54.26,5.38,16.26,22.59,9.47,24.94,12.74,21.47,55.85,5.38,14.82,21.38,12.24,20.65,13.97,0,08
647,1387,2012,24.26,53.45,7.16,13.42,18.77,10.23,22.52,11.29,20.0,49.06,4.03,13.35,18.35,9.35,21.84,14.81,1,09
648,1438,2012,22.68,49.32,4.9,12.81,17.68,8.1,24.39,11.42,19.61,49.55,4.68,9.77,15.42,8.29,20.97,12.94,0,10
649,1161,2012,24.13,50.74,6.0,16.77,21.81,8.19,23.13,12.45,23.16,53.06,7.26,14.77,20.74,9.65,20.65,12.1,0,11
650,1253,2012,25.58,54.94,6.61,16.0,23.84,11.29,24.35,12.87,23.84,56.74,6.16,10.77,15.52,11.23,21.74,14.71,0,12
651,1172,2012,26.48,59.13,7.74,16.65,21.71,12.29,26.23,11.9,23.74,55.61,5.26,15.16,22.71,9.55,22.77,12.16,0,13
652,1140,2012,27.97,60.03,6.81,15.61,22.03,10.81,27.1,12.9,23.84,57.1,6.52,13.39,20.0,9.84,24.71,15.58,1,14
653,1233,2012,30.94,61.34,7.75,13.62,19.03,10.78,23.97,12.38,26.72,59.38,7.19,11.94,17.03,11.53,22.31,15.94,0,14
654,1313,2012,24.31,54.28,5.34,15.59,23.75,11.19,24.94,14.81,23.38,57.69,5.62,14.38,21.44,12.28,22.22,13.66,1,15
655,1254,2012,27.21,57.27,6.58,20.88,28.55,11.88,26.76,16.18,30.27,68.03,6.24,10.55,15.18,13.79,22.3,13.85,0,16
656,1231,2013,26.88,55.27,7.3,18.94,25.42,12.45,26.15,13.0,22.64,58.09,5.85,11.33,16.09,12.0,18.88,14.39,2,01
657,1274,2013,25.06,54.48,6.82,12.97,19.15,10.03,25.73,10.91,22.03,55.21,6.27,10.33,15.91,9.97,22.55,11.88,2,02
658,1266,2013,24.52,52.55,4.26,15.71,21.74,11.52,23.45,13.61,22.32,55.06,6.23,11.87,17.35,11.68,18.94,12.87,3,03
659,1393,2013,25.69,58.37,6.06,13.91,20.6,14.54,24.2,12.63,20.34,54.0,6.4,13.0,19.17,12.69,21.94,15.46,4,04
660,1424,2013,24.94,57.12,6.48,14.73,20.85,11.76,28.09,14.06,22.79,58.45,5.88,12.12,17.36,10.52,23.33,12.85,0,05
661,1139,2013,23.94,53.36,6.55,14.0,20.33,11.61,24.88,13.27,22.24,53.24,5.42,13.61,19.45,8.76,20.42,11.24,1,06
662,1228,2013,23.94,57.94,7.7,13.06,18.09,11.85,21.45,11.48,22.67,52.82,6.33,13.76,19.52,10.94,24.0,14.42,1,07
663,1301,2013,28.12,56.91,5.29,16.0,23.44,11.44,25.38,12.35,25.74,61.62,5.94,12.65,17.29,12.53,21.35,11.62,0,08
664,1396,2013,25.19,58.59,7.28,15.09,20.81,11.34,23.09,10.97,24.25,55.81,5.88,13.72,18.94,10.84,25.03,13.69,1,09
665,1160,2013,23.69,54.28,5.41,15.38,22.47,11.59,25.62,13.25,23.53,58.31,6.75,9.97,14.41,11.25,22.56,12.94,0,10
666,1137,2013,24.09,52.91,4.62,14.44,19.34,9.03,27.12,9.44,20.75,54.78,5.22,10.97,15.72,8.66,21.5,8.94,0,11
667,1143,2013,25.32,56.77,4.03,12.87,17.74,10.97,26.23,12.55,23.1,58.39,5.77,12.42,17.9,11.55,22.45,11.06,1,12
668,1285,2013,23.86,50.48,6.76,16.0,20.86,7.38,23.45,12.31,23.41,54.1,5.45,13.38,19.0,10.34,22.0,12.07,0,13
669,1172,2013,24.56,53.16,7.5,16.47,20.56,9.03,24.44,11.0,21.81,52.81,4.47,13.91,19.28,9.47,21.88,12.28,0,14
670,1334,2013,23.22,52.06,6.47,13.94,19.91,9.41,22.16,11.22,22.0,51.06,6.78,14.22,20.03,9.78,22.56,12.75,0,15
671,1241,2013,22.53,53.62,5.74,14.38,20.53,10.0,22.71,11.18,22.0,51.5,6.15,14.21,20.5,9.97,24.26,13.82,1,16
672,1254,2013,27.09,56.03,7.36,17.91,25.97,11.79,23.61,14.39,28.24,60.3,6.88,13.03,19.24,11.79,21.79,13.03,0,16
673,1242,2013,26.62,55.47,6.03,16.12,22.0,10.97,28.15,13.68,20.88,58.03,6.44,13.26,19.24,11.41,21.06,12.85,2,01
674,1207,2013,23.0,50.42,5.87,12.71,18.68,9.23,23.71,12.68,19.42,51.61,5.35,11.55,17.35,10.81,20.94,14.23,0,02
675,1196,2013,26.21,54.52,8.39,10.82,15.88,10.55,24.52,11.12,19.3,51.15,5.09,10.0,15.45,9.82,20.45,14.0,3,03
676,1276,2013,27.66,57.56,7.34,11.72,16.5,10.59,24.31,9.22,23.78,56.5,6.56,8.81,12.94,10.22,22.0,12.12,5,04
677,1433,2013,28.0,62.35,7.94,13.38,19.09,13.88,20.94,11.82,22.5,50.65,5.62,14.18,20.76,11.15,23.62,19.85,1,05
678,1417,2013,27.68,60.82,4.91,14.47,20.03,10.82,25.47,11.06,26.32,62.35,6.15,10.15,15.24,13.15,25.0,14.12,0,06
679,1361,2013,24.27,56.17,5.9,13.83,20.23,10.8,25.87,11.93,21.97,56.33,5.8,11.43,16.73,10.07,23.5,12.2,1,07
680,1314,2013,28.33,64.58,7.33,12.18,18.09,13.7,25.15,12.27,25.52,60.27,6.85,11.24,16.09,11.27,25.36,15.18,1,08
681,1437,2013,21.19,51.22,6.09,18.97,26.28,11.16,24.97,15.62,21.62,53.59,7.03,14.66,21.72,10.56,22.81,14.97,0,09
682,1328,2013,25.16,57.71,4.97,15.84,20.84,11.9,24.84,11.84,23.74,56.87,6.42,12.29,17.9,11.35,23.52,13.29,0,10
683,1278,2013,23.88,53.97,5.22,15.47,22.59,14.91,23.94,13.81,21.22,53.53,6.22,13.03,18.91,11.75,18.88,12.78,1,11
684,1103,2013,25.77,56.94,6.94,13.45,20.94,13.03,24.77,13.74,21.55,54.9,5.23,13.94,19.48,10.71,21.32,13.81,0,12
685,1355,2013,25.32,54.68,7.84,14.16,18.32,9.16,24.77,10.55,24.97,55.87,6.97,9.45,13.77,8.71,22.45,11.1,0,13
686,1322,2013,27.44,61.48,5.74,17.33,25.11,13.67,24.48,14.0,25.96,59.96,5.19,15.33,24.33,14.37,25.07,16.19,0,14
687,1195,2013,26.22,57.5,6.62,13.28,19.81,11.69,24.75,14.66,23.62,57.47,6.88,13.19,18.91,12.0,23.56,15.66,2,15
688,1443,2013,23.26,54.03,6.53,13.94,20.5,11.91,23.76,15.06,23.32,54.59,5.68,13.97,20.21,10.71,22.35,13.88,0,16
689,1257,2013,25.85,58.06,5.82,16.03,22.53,13.62,23.88,12.68,20.47,52.74,5.5,11.53,17.79,12.12,21.82,18.71,6,01
690,1181,2013,27.34,57.41,7.75,15.84,21.66,9.66,24.16,10.72,24.0,57.47,4.5,12.91,18.03,11.84,23.16,14.38,3,02
691,1277,2013,24.38,52.94,4.97,13.78,19.41,11.28,25.19,13.16,21.22,53.25,5.44,11.5,17.38,9.94,20.47,12.62,2,03
692,1387,2013,23.12,51.67,6.15,16.3,23.09,9.03,23.82,11.48,20.91,50.7,4.45,11.85,18.06,9.39,23.06,15.24,1,04
693,1329,2013,24.78,56.31,5.56,17.25,23.0,10.88,25.53,12.41,21.66,55.59,6.12,13.41,19.5,11.31,23.31,14.75,0,05
694,1272,2013,27.56,57.59,6.18,14.56,21.85,12.26,25.53,14.62,22.97,56.74,5.79,13.41,19.85,11.26,21.59,15.47,1,06
695,1166,2013,26.68,52.56,8.76,13.26,17.68,8.41,26.82,12.26,23.5,57.68,5.97,10.12,14.85,9.94,20.35,10.56,1,07
696,1161,2013,24.94,56.29,5.13,17.26,24.35,14.45,25.52,10.71,21.87,52.29,6.68,13.13,19.16,7.74,20.16,10.84,1,08
697,1281,2013,27.27,59.33,6.3,15.39,20.82,13.7,27.73,13.24,23.85,59.52,6.88,11.61,17.12,10.94,20.91,12.0,0,09
698,1153,2013,23.15,57.55,6.82,13.52,20.82,14.36,25.64,12.82,21.12,54.82,4.97,11.55,17.61,10.91,22.64,13.21,0,10
699,1292,2013,25.03,54.03,5.36,15.82,22.82,12.15,24.67,13.79,19.79,50.24,4.73,13.48,21.33,10.09,20.7,15.85,0,11
700,1388,2013,26.06,55.25,7.84,14.91,20.41,11.94,24.88,11.94,21.78,52.0,5.53,14.22,19.56,8.28,20.16,11.53,1,11
701,1332,2013,25.47,56.97,5.03,15.76,22.21,12.24,25.18,14.91,22.82,55.35,5.62,12.35,18.12,9.68,21.65,15.59,2,12
702,1308,2013,23.85,51.7,4.0,16.3,24.79,11.79,25.39,14.36,22.48,55.85,5.64,12.24,17.21,10.76,20.58,12.27,0,13
703,1434,2013,24.25,49.81,7.44,15.53,21.06,8.94,23.91,14.41,21.84,52.47,4.62,14.28,19.62,8.97,19.34,12.56,0,14
704,1107,2013,21.82,49.88,6.0,14.76,20.12,9.85,23.74,13.38,22.35,53.0,6.12,9.47,14.5,9.38,21.24,12.56,0,15
705,1251,2013,22.69,53.84,6.78,15.22,20.75,10.06,24.81,13.31,24.62,58.0,5.84,15.69,22.34,12.16,24.28,10.12,0,16
706,1299,2013,20.56,51.91,5.79,14.71,22.41,10.65,24.44,15.06,20.35,52.97,6.44,14.26,21.88,12.24,24.59,15.82,1,16
707,1211,2013,27.31,54.78,6.22,15.97,22.44,11.47,25.62,11.16,20.94,54.81,6.62,11.0,16.19,11.09,19.16,13.59,1,01
708,1326,2013,25.09,55.27,6.03,13.09,18.88,10.67,24.82,10.61,20.76,52.58,6.0,10.42,14.94,9.45,22.36,13.18,3,02
709,1307,2013,21.97,51.74,6.41,17.09,23.68,9.38,25.85,11.5,21.74,55.97,7.5,9.44,14.12,9.97,23.12,12.71,0,03
710,1243,2013,24.67,57.09,6.82,12.52,18.15,13.39,21.27,11.61,21.82,51.15,4.88,12.88,18.88,10.94,21.42,14.27,0,04
711,1458,2013,23.76,55.88,7.41,10.59,16.74,11.5,25.18,9.74,21.24,53.91,3.91,9.53,13.79,9.21,23.74,11.24,0,05
712,1112,2013,25.03,55.66,7.66,15.56,20.81,11.53,24.72,13.09,22.69,54.62,5.97,12.34,17.53,9.22,21.03,13.78,2,06
713,1323,2013,25.59,55.24,6.59,12.59,17.79,11.12,25.12,11.06,24.0,57.41,5.35,9.76,14.18,10.68,21.47,10.35,0,07
714,1338,2013,25.56,53.78,5.06,13.41,20.19,12.94,22.41,10.91,19.0,48.41,5.31,12.12,16.91,9.53,18.75,13.53,0,08
715,1455,2013,24.59,55.5,6.59,13.68,19.88,13.15,25.29,12.79,20.47,51.21,6.12,13.65,19.15,8.59,21.41,13.24,4,09
716,1235,2013,27.58,60.61,9.85,14.64,20.03,12.27,26.45,13.27,25.55,59.88,6.12,14.0,19.39,10.76,23.24,13.21,1,10
717,1125,2013,27.63,55.97,8.3,13.33,18.13,9.37,22.83,13.57,22.1,53.47,6.5,13.93,19.73,11.73,21.47,17.1,0,11
718,1279,2013,27.21,62.06,6.79,16.68,24.38,13.09,25.65,11.35,24.21,59.06,6.62,12.24,18.5,12.0,25.68,15.56,1,12
719,1129,2013,24.79,55.31,7.52,13.97,18.66,9.72,23.21,12.28,22.34,50.41,6.38,15.38,21.59,7.59,22.62,13.38,0,13
720,1247,2013,25.73,57.4,7.6,13.37,18.1,10.1,21.6,11.7,25.4,55.73,4.07,11.1,15.97,10.6,24.07,14.87,3,13
721,1217,2013,22.7,47.04,6.37,17.15,23.7,7.15,21.96,13.67,23.67,53.41,4.96,11.93,16.41,10.15,20.26,13.63,1,14
722,1233,2013,28.27,61.85,8.39,15.76,20.24,11.55,24.48,12.18,27.39,60.97,8.03,12.94,19.55,12.27,23.61,14.09,0,15
723,1380,2013,22.66,52.9,6.62,14.66,21.31,8.83,25.72,11.0,20.31,54.66,4.86,12.93,19.24,11.59,24.21,13.28,0,16
724,1438,2014,23.06,50.97,5.5,14.32,21.59,10.91,24.65,10.21,19.44,50.56,5.47,10.94,16.35,8.85,20.47,11.44,2,01
725,1437,2014,25.75,56.06,9.03,18.0,25.25,11.28,25.81,11.84,22.56,55.34,6.41,15.06,21.41,10.47,22.78,13.91,1,02
726,1235,2014,29.27,62.09,8.3,16.03,23.09,10.21,28.58,10.55,26.21,63.24,7.18,14.3,19.67,11.3,26.15,11.85,2,03
727,1277,2014,27.26,57.44,8.06,13.35,19.26,11.06,26.0,11.44,21.71,54.24,6.68,15.24,21.21,9.97,22.0,12.24,3,04
728,1153,2014,23.76,55.64,5.82,15.39,21.73,13.36,22.7,11.09,20.33,51.55,5.33,12.33,18.18,10.82,20.85,14.33,0,05
729,1314,2014,27.72,59.88,4.19,16.69,26.69,14.06,25.69,12.03,23.53,57.19,6.09,15.91,23.91,11.72,23.16,13.69,1,06
