,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppOR,DRB,oppDR,Ast,Stl,Blk,PF,oppORB,OR,oppDRB,DR,Wins,Seed
938,1344,2017,70.25,66.62,24.34,24.56,54.5,55.72,7.19,6.25,14.38,11.25,20.81,16.72,12.59,13.97,9.1,11.0,26.3,24.2,14.19,6.72,3.0,17.12,7.25,8.75,26.25,21.67,0,11
939,1425,2017,78.7,73.18,27.18,27.06,59.91,62.85,7.85,8.36,16.48,10.7,22.3,15.0,11.15,12.82,10.96,11.29,26.33,23.67,15.3,7.24,5.42,15.91,11.89,10.33,25.89,22.56,2,11
940,1423,2017,83.12,74.09,30.09,26.62,63.12,55.25,9.5,5.47,13.44,15.38,19.5,21.78,9.78,14.38,11.11,9.63,23.56,23.89,15.66,6.5,3.44,19.88,7.8,15.6,28.4,20.8,0,12
941,1190,2017,79.59,69.41,27.53,23.16,55.72,55.84,7.5,7.81,17.03,15.28,24.41,21.09,14.94,15.91,9.28,9.8,26.56,21.72,14.84,8.59,4.88,20.34,9.57,10.71,25.29,24.71,0,13
942,1308,2017,77.43,68.07,26.17,24.33,56.57,57.3,7.4,5.7,17.7,13.7,24.97,20.23,13.73,13.4,12.4,10.12,26.88,20.8,14.67,4.87,3.5,18.6,12.0,12.8,29.0,24.2,0,14
943,1407,2017,75.74,72.12,25.44,25.26,57.03,58.35,8.15,7.76,16.71,13.82,23.15,19.06,12.24,12.29,9.7,11.15,26.6,23.3,12.24,5.88,3.38,17.59,9.64,12.0,25.43,22.93,0,15
944,1291,2017,68.32,68.59,24.44,25.38,55.09,56.62,7.24,5.38,12.21,12.44,18.09,18.85,13.15,14.91,7.79,12.26,23.47,23.11,11.15,6.21,4.0,18.0,11.6,7.47,28.93,21.53,1,16
945,1309,2017,70.75,69.43,24.93,24.75,54.0,56.0,4.21,6.39,16.68,13.54,23.5,19.57,16.57,15.57,11.94,10.12,24.35,19.59,15.07,7.39,3.0,17.61,13.09,11.91,23.27,21.36,0,16
946,1211,2017,84.58,61.15,30.36,22.45,58.64,61.03,7.3,5.82,16.55,10.42,22.42,15.85,11.3,12.52,9.28,10.47,31.09,21.88,16.03,7.15,4.45,16.45,12.0,12.0,26.0,26.0,5,01
947,1112,2017,76.26,65.44,26.21,23.76,55.09,57.21,6.74,6.41,17.12,11.5,22.59,16.68,11.44,11.91,10.33,9.6,27.17,20.43,13.79,5.5,3.24,16.97,7.75,10.0,21.5,21.25,2,02
948,1199,2017,82.45,71.27,29.76,24.18,61.58,58.67,6.88,7.27,16.06,15.64,23.21,21.91,11.82,14.36,11.72,11.0,26.64,21.36,14.7,7.36,5.09,19.42,12.38,12.0,27.5,23.75,1,03
949,1452,2017,81.97,66.32,29.0,22.32,63.32,52.68,7.56,6.68,16.41,15.0,24.21,22.21,12.26,20.44,14.88,11.08,23.77,23.42,16.74,10.38,4.68,20.56,10.75,12.5,24.5,20.38,2,04
950,1323,2017,78.0,69.21,27.56,25.44,59.79,58.97,9.41,6.85,13.47,11.47,16.85,15.71,9.44,12.79,9.72,10.76,26.36,24.16,16.0,7.18,3.76,14.85,11.56,8.22,26.0,19.11,1,05
951,1268,2017,73.55,68.55,25.1,24.39,55.61,58.61,8.32,6.48,15.03,13.29,21.45,18.87,13.0,12.19,10.09,12.13,25.48,22.22,14.23,5.19,4.65,18.61,11.25,11.25,27.25,23.62,0,06
952,1388,2017,72.0,56.5,26.31,21.44,53.06,52.38,8.81,4.47,10.56,9.16,14.12,13.34,10.53,9.38,9.68,7.43,26.82,17.96,16.75,4.16,3.19,14.75,4.75,9.25,27.75,20.25,1,07
953,1321,2017,71.09,65.06,25.29,22.65,58.03,56.21,7.09,6.47,13.41,13.29,17.85,19.94,10.53,11.91,11.61,12.04,26.57,22.52,15.26,5.03,5.0,19.03,9.64,9.0,27.36,23.09,1,08
954,1435,2017,71.26,68.15,23.35,24.59,54.15,58.12,9.91,6.47,14.65,12.5,18.88,17.76,12.35,10.79,8.32,9.21,27.11,22.74,12.97,4.12,3.76,16.62,10.53,8.07,27.07,25.6,0,09
955,1433,2017,74.68,66.41,26.94,22.79,58.38,54.47,5.79,5.76,15.0,15.06,21.21,21.68,12.53,14.68,10.65,9.38,26.35,23.27,15.26,7.53,3.94,20.53,10.75,12.25,26.62,23.25,0,10
956,1462,2017,74.62,71.35,25.76,25.35,56.74,56.09,7.03,7.44,16.06,13.21,23.35,18.88,12.79,12.24,11.71,8.71,26.67,21.71,14.85,6.15,2.68,18.76,8.08,13.0,23.77,23.31,3,11
957,1343,2017,70.82,62.04,25.29,21.96,56.54,51.75,9.89,6.64,10.36,11.46,14.07,16.39,9.89,13.36,8.41,7.45,24.32,23.32,13.82,6.79,3.18,16.25,10.17,7.0,33.0,24.5,0,12
958,1137,2017,76.15,67.35,26.94,24.41,55.97,57.35,8.15,6.21,14.12,12.32,20.79,18.76,13.26,13.91,8.85,9.81,27.15,22.85,14.62,7.18,3.82,18.53,9.62,7.88,25.88,21.5,0,13
959,1195,2017,76.43,70.37,28.23,24.87,58.03,57.67,6.27,6.87,13.7,13.77,19.7,20.07,12.33,11.83,10.91,10.91,26.26,20.83,14.0,5.27,3.37,18.93,10.14,12.57,23.57,23.57,0,14
960,1315,2017,78.68,74.29,28.04,25.96,58.89,58.21,6.82,6.61,15.79,15.75,21.57,22.96,13.79,14.79,9.11,9.95,27.0,24.11,14.75,7.64,2.82,21.43,10.67,8.67,27.67,24.33,0,15
961,1355,2017,77.09,78.16,25.25,27.81,55.53,61.19,9.22,10.47,17.38,12.06,22.56,16.56,12.84,11.41,8.94,9.56,27.31,20.69,13.03,5.09,2.25,17.06,11.19,9.19,27.38,24.06,0,16
962,1242,2017,82.72,72.38,29.56,25.78,60.72,61.5,8.72,7.34,14.88,13.47,22.34,18.94,13.09,13.44,12.07,11.71,27.07,22.71,16.28,6.94,4.69,18.12,11.75,11.75,25.75,25.0,3,01
963,1257,2017,77.53,65.84,27.91,22.16,61.28,55.94,7.12,6.16,14.59,15.38,21.31,22.25,11.16,13.72,14.17,10.71,27.71,22.38,13.59,6.75,5.47,19.47,10.38,10.75,26.12,22.38,1,02
964,1332,2017,78.67,65.36,27.97,23.7,58.06,58.73,8.61,6.79,14.12,11.18,20.0,15.64,11.73,13.85,9.93,10.61,26.18,20.75,16.33,6.55,6.55,16.3,12.4,12.2,27.6,22.6,4,03
965,1345,2017,80.12,67.16,27.94,25.34,58.25,61.31,9.0,6.56,15.25,9.91,19.97,13.91,13.09,12.03,9.68,9.28,29.12,21.04,18.12,5.22,2.5,15.75,8.57,10.43,25.43,24.43,2,04
966,1235,2017,80.88,72.0,29.42,26.55,62.79,62.09,9.97,7.7,12.06,11.21,17.33,15.97,10.15,14.36,9.48,12.04,27.35,25.7,15.82,7.91,3.58,15.97,12.1,9.0,28.3,21.6,1,05
967,1166,2017,81.55,72.61,30.67,26.67,60.36,60.88,8.7,7.48,11.52,11.79,16.85,17.39,12.48,14.18,7.88,11.96,27.58,23.71,17.24,6.15,2.94,16.64,9.0,8.11,28.11,23.0,0,06
968,1276,2017,74.8,65.54,26.29,24.83,54.43,53.69,9.37,5.83,12.86,10.06,16.6,14.77,9.43,12.94,6.83,8.5,22.88,21.29,13.8,5.94,2.77,15.11,10.45,9.0,24.27,19.73,2,07
969,1274,2017,69.38,63.69,24.75,22.84,54.62,55.12,6.41,6.31,13.47,11.69,18.75,15.88,12.72,11.88,11.29,10.24,26.81,20.57,11.91,6.38,3.88,15.56,8.55,10.64,24.18,21.45,0,08
970,1277,2017,71.73,68.36,25.76,23.55,55.06,57.97,7.85,6.58,12.36,14.7,18.61,20.36,14.18,11.0,10.0,11.58,29.42,21.95,16.97,4.45,4.79,20.3,8.43,8.79,24.14,24.21,1,09
971,1329,2017,85.03,77.81,28.81,26.23,61.94,56.19,9.0,6.84,18.42,18.52,23.42,25.61,13.29,15.06,13.74,11.0,24.21,20.37,14.68,7.74,3.0,22.26,10.92,13.5,25.33,21.33,0,10
972,1348,2017,73.36,64.88,26.06,21.55,57.61,53.3,6.27,4.61,14.97,17.18,22.79,24.21,11.21,13.15,11.62,11.38,26.42,22.67,13.42,6.36,6.09,20.88,8.56,12.56,27.33,23.22,1,11
973,1305,2017,79.97,70.94,26.68,26.18,59.32,61.62,9.18,6.71,17.44,11.88,24.79,17.32,11.15,11.29,11.11,9.93,29.04,24.21,16.06,5.29,4.35,16.68,9.83,10.83,29.33,22.33,0,12
974,1436,2017,73.39,62.85,26.94,23.45,54.24,54.55,6.27,5.7,13.24,10.24,18.91,14.48,11.15,12.88,9.18,9.18,25.04,20.5,13.24,5.58,4.45,16.09,7.8,9.2,26.0,21.0,0,13
975,1233,2017,80.47,76.35,27.97,26.94,61.5,62.35,9.76,7.97,14.76,14.5,19.18,20.82,12.09,13.21,9.05,13.05,26.73,23.64,15.62,6.91,2.97,19.18,10.75,10.5,30.33,25.83,0,14
976,1240,2017,69.03,68.16,24.44,23.25,53.5,55.12,7.19,7.84,12.97,13.81,18.09,19.19,13.53,10.97,10.67,10.83,27.0,19.83,13.81,4.53,3.66,18.22,8.43,9.36,24.64,22.79,0,15
977,1300,2017,73.33,63.9,26.1,23.7,57.47,59.37,7.3,6.17,13.83,10.33,19.97,16.37,12.23,13.37,10.41,12.05,27.73,22.55,13.63,5.87,3.27,17.17,12.88,12.75,26.12,24.0,0,16
978,1413,2017,69.38,68.88,24.06,24.25,55.69,57.06,6.12,6.78,15.12,13.59,22.88,19.19,14.19,14.06,10.15,10.6,26.3,22.8,12.5,5.56,3.5,19.69,8.92,10.33,27.08,23.42,1,16
979,1314,2017,84.33,70.91,30.85,24.76,65.91,59.24,7.24,8.0,15.39,13.39,21.79,18.61,11.88,13.55,16.42,9.12,28.35,20.54,18.21,6.79,3.21,17.91,9.57,13.29,26.43,24.29,6,01
980,1246,2017,85.94,71.59,30.18,25.68,63.29,60.62,7.06,6.09,18.53,14.15,26.44,21.03,12.03,14.59,12.93,10.1,28.03,23.45,15.53,6.06,5.29,19.29,11.4,10.6,30.2,25.0,3,02
981,1417,2017,90.36,75.33,33.73,27.64,64.97,66.03,9.91,8.61,13.0,11.45,17.45,17.06,11.55,12.09,9.79,11.41,30.1,23.14,21.48,6.12,5.39,16.45,13.0,9.5,25.25,24.75,2,03
982,1139,2017,76.29,68.39,26.81,23.77,56.13,53.58,7.65,6.74,15.03,14.1,20.32,20.1,10.16,13.55,8.39,9.39,24.74,22.13,13.19,6.23,2.81,18.94,7.62,9.88,23.5,19.0,2,04
983,1278,2017,75.27,69.09,26.15,25.12,60.18,63.15,6.15,6.45,16.82,12.39,23.79,18.15,11.67,12.76,11.17,13.29,29.96,26.25,14.91,5.73,6.79,16.88,9.56,11.78,26.67,24.89,0,05
984,1153,2017,74.47,60.82,26.94,21.03,59.29,54.68,7.41,6.85,13.18,11.91,19.29,16.18,10.0,13.71,12.28,10.52,25.52,21.72,15.82,7.47,5.09,15.97,10.0,13.2,25.2,20.6,1,06
985,1173,2017,75.97,66.77,25.63,23.0,54.83,55.63,8.13,7.1,16.57,13.67,23.97,19.23,11.9,14.47,8.43,9.48,26.74,23.48,15.73,7.4,3.8,18.8,9.86,9.0,28.71,23.14,0,07
986,1116,2017,79.79,74.0,27.74,25.03,60.18,59.62,6.53,7.41,17.79,16.53,23.35,23.44,11.74,13.09,11.4,12.64,26.72,22.92,14.09,7.53,4.74,20.59,12.33,11.11,25.44,20.0,1,08
987,1371,2017,73.31,70.19,26.44,24.47,58.72,56.66,6.12,6.59,14.31,14.66,22.25,20.44,13.56,12.25,11.95,9.29,27.76,23.0,12.31,6.94,2.47,18.59,8.55,15.18,25.55,24.09,0,09
988,1455,2017,81.91,62.61,27.79,21.12,58.94,55.7,8.73,6.7,17.61,13.67,24.0,19.67,11.12,13.88,11.41,8.9,30.17,22.38,16.42,6.76,3.79,18.85,11.0,15.5,27.0,19.25,1,10
989,1243,2017,71.73,66.94,24.76,23.48,54.0,55.3,7.09,7.15,15.12,12.82,21.94,17.82,13.06,15.18,9.15,10.65,23.9,21.55,14.97,7.82,3.79,17.73,12.0,10.08,24.46,22.23,1,11
990,1448,2017,82.66,77.91,28.06,26.88,59.44,59.41,8.09,8.25,18.44,15.91,23.88,22.0,11.81,11.53,9.47,10.21,28.37,22.89,15.56,5.47,3.75,20.09,9.46,12.46,25.38,22.69,0,11
991,1292,2017,74.21,63.3,27.94,21.7,57.33,52.03,6.42,5.97,11.91,13.94,17.0,19.7,10.36,13.39,9.76,8.34,25.83,22.14,15.03,6.94,2.85,18.27,7.25,9.25,23.25,22.5,1,12
992,1457,2017,79.3,71.2,26.6,24.77,58.57,60.7,9.7,6.83,16.4,14.83,22.8,20.5,13.1,13.63,10.21,10.5,27.96,24.67,12.87,6.13,5.3,18.57,13.33,6.67,29.67,25.67,0,13
993,1245,2017,75.91,72.82,26.97,25.62,63.32,59.15,6.97,7.38,15.0,14.21,20.91,20.24,13.0,13.82,14.43,10.24,27.0,23.05,12.26,6.29,3.68,19.26,11.69,15.0,24.85,22.54,0,14
994,1297,2017,74.88,71.84,25.84,26.31,57.16,59.47,8.75,6.56,14.44,12.66,21.34,17.84,13.34,11.91,10.18,9.23,26.55,22.68,13.41,5.59,2.59,17.78,9.5,12.7,26.8,25.3,0,15
995,1411,2017,74.38,71.79,24.82,26.56,57.56,59.97,5.82,5.53,18.91,13.15,25.76,19.29,11.59,13.47,10.61,12.13,25.83,23.17,11.82,7.21,3.15,17.35,13.36,13.73,27.82,19.09,0,16
996,1437,2018,87.06,70.88,31.03,26.15,61.53,60.21,11.41,7.0,13.59,11.59,17.62,15.38,10.35,13.12,9.57,9.77,26.27,22.4,16.68,6.68,3.97,15.85,8.0,8.0,28.75,25.75,6,01
997,1345,2018,81.15,65.65,28.18,24.53,56.71,59.79,9.59,6.94,15.21,9.65,20.47,14.21,10.68,12.09,8.64,10.75,26.36,21.0,16.71,5.82,5.03,15.53,9.0,7.5,26.83,27.67,2,02
998,1403,2018,75.24,64.7,26.15,21.76,56.36,54.03,7.03,6.88,15.91,14.3,22.7,20.55,12.55,15.18,10.25,9.88,25.58,21.33,14.42,7.39,4.27,18.15,9.67,13.0,23.56,23.22,3,03
999,1455,2018,83.0,71.34,29.06,24.41,60.75,58.19,9.12,8.53,15.75,14.0,21.34,19.28,11.56,11.56,12.24,8.4,28.68,21.64,18.53,4.69,3.94,17.59,8.0,11.86,25.14,27.14,0,04
1000,1452,2018,79.62,69.0,27.76,22.5,64.0,52.97,8.79,7.53,15.29,16.47,19.97,23.38,11.32,16.5,13.88,10.25,25.62,23.54,15.06,8.03,5.26,21.38,10.2,14.3,25.9,19.7,2,05
1001,1196,2018,76.06,69.44,26.28,24.59,60.53,57.34,9.12,6.88,14.38,13.38,20.0,18.16,9.81,13.88,10.15,10.7,25.9,25.05,12.97,6.91,4.72,17.25,11.17,11.83,28.75,21.75,1,06
1002,1116,2018,81.09,75.53,28.97,24.79,60.68,57.91,7.79,8.53,15.35,17.41,22.65,24.0,11.0,14.0,10.13,11.57,26.39,23.43,14.47,6.24,4.62,20.21,10.91,10.27,26.64,20.82,0,07
1003,1439,2018,79.72,71.75,28.16,25.44,56.59,59.84,8.75,8.88,14.66,12.0,20.66,17.19,11.94,13.0,7.62,10.95,27.62,22.48,16.5,5.75,2.28,15.69,9.73,6.91,26.82,21.82,0,08
1004,1104,2018,72.35,69.97,25.29,24.18,55.21,58.56,6.38,6.94,15.38,14.68,22.88,21.56,14.15,13.18,9.79,12.11,29.26,22.37,12.53,6.41,5.47,19.0,10.93,10.33,27.2,22.47,1,09
1005,1139,2018,79.12,72.79,29.21,25.18,61.85,55.94,8.18,7.85,12.52,14.58,16.24,19.64,11.18,14.15,8.6,8.5,26.75,22.05,14.0,6.73,2.94,18.24,7.54,10.15,28.46,21.77,1,10
1006,1382,2018,77.91,71.0,26.38,23.72,57.84,56.31,7.75,7.69,17.41,15.88,23.09,22.16,11.47,14.34,9.8,11.36,26.16,23.6,14.22,6.94,3.59,20.03,7.86,12.29,25.57,21.86,1,11
1007,1417,2018,81.91,76.31,28.31,27.12,61.38,63.91,9.38,8.84,15.91,13.22,22.03,18.88,11.84,10.78,10.62,11.38,29.14,24.0,15.06,5.72,3.91,17.94,9.18,9.73,29.0,27.18,0,11
1008,1293,2018,77.38,66.03,26.9,23.66,56.34,57.17,8.38,6.28,15.21,12.45,20.9,17.24,11.72,12.34,10.21,9.5,26.58,20.96,14.34,6.59,3.03,17.41,11.4,12.0,26.0,24.8,0,12
1009,1267,2018,83.61,79.09,28.97,29.52,61.97,66.52,10.06,7.0,15.61,13.06,20.36,19.27,13.15,14.0,8.87,12.22,28.96,26.26,16.97,6.58,5.94,17.36,14.5,6.1,31.4,24.9,1,13
1010,1372,2018,78.17,68.4,27.43,21.73,58.0,51.0,7.03,7.1,16.27,17.83,23.2,25.7,15.17,19.03,11.17,9.67,24.92,22.54,13.57,9.5,2.97,21.83,9.67,11.67,25.67,19.17,0,14
1011,1168,2018,72.66,71.66,24.83,24.62,52.66,58.28,5.14,7.0,17.86,15.41,24.24,20.28,14.48,12.97,7.11,9.83,26.56,21.28,12.38,6.41,3.34,18.24,11.36,10.27,25.91,24.0,0,15
1012,1254,2018,76.7,76.82,26.58,27.88,58.36,62.88,7.91,7.06,15.64,14.0,22.45,20.18,14.12,11.94,9.06,12.65,28.82,23.41,12.33,5.58,3.15,19.64,10.38,12.06,26.25,25.12,0,16
1013,1347,2018,66.94,64.88,23.28,22.66,54.84,52.78,7.66,6.94,12.72,12.62,17.34,16.59,12.0,13.03,10.5,8.55,24.05,21.25,11.88,6.31,2.91,16.75,10.0,11.33,25.42,21.25,1,16
1014,1242,2018,81.5,70.94,30.12,26.09,60.53,61.76,10.15,7.74,11.12,11.03,15.88,15.32,11.68,13.0,9.11,12.11,26.7,22.59,17.0,6.62,4.18,15.29,11.14,11.29,25.71,21.57,4,01
1015,1181,2018,84.7,69.61,30.55,25.79,61.94,64.27,8.3,7.58,15.3,10.45,21.61,14.15,12.61,12.03,13.81,11.23,29.31,21.12,17.52,7.52,5.36,15.64,13.29,12.57,20.86,24.71,3,02
1016,1277,2018,80.97,64.79,28.58,22.3,56.73,60.94,8.39,7.27,15.42,12.91,20.55,17.82,13.18,9.97,11.24,10.79,30.52,18.83,19.33,4.09,7.36,18.06,11.75,9.75,24.75,24.5,1,03
1017,1120,2018,83.38,73.31,27.12,24.56,61.78,57.78,9.75,8.06,19.38,16.12,24.66,22.19,12.25,15.25,11.96,10.48,26.64,23.6,14.44,7.44,5.41,19.88,9.43,12.71,28.0,23.86,1,04
1018,1155,2018,73.28,65.81,25.28,23.66,55.81,57.66,8.31,7.56,14.41,10.94,19.03,15.56,12.09,11.97,9.0,9.57,27.04,23.35,13.19,5.69,4.84,16.0,9.89,8.89,24.78,25.11,2,05
1019,1395,2018,83.0,75.94,30.0,27.28,60.16,59.41,8.47,8.09,14.53,13.28,20.53,18.22,12.69,12.59,10.19,8.9,26.43,20.33,18.78,6.59,3.59,16.91,8.64,13.27,23.18,22.82,0,06
1020,1348,2018,76.19,67.91,28.09,23.53,61.12,52.25,6.81,5.25,13.19,15.59,18.66,21.25,10.75,15.88,10.96,8.6,23.56,24.12,15.28,7.5,3.47,19.06,9.0,12.43,28.43,21.57,1,07
1021,1371,2018,79.0,73.31,28.56,26.47,60.97,60.62,7.28,7.56,14.59,12.81,21.06,17.5,12.81,12.81,12.57,10.52,26.19,22.05,15.81,6.28,3.5,17.75,10.0,11.45,26.27,25.64,1,08
1022,1301,2018,81.22,74.47,29.28,27.5,62.28,59.19,7.88,6.0,14.78,13.47,21.12,19.31,12.19,15.0,12.33,11.52,24.43,23.86,16.16,7.5,3.81,18.16,10.09,11.91,24.45,21.73,0,09
1023,1328,2018,85.16,81.65,29.84,30.13,64.29,67.77,9.55,9.1,15.94,12.29,21.29,17.39,13.39,13.19,9.83,12.5,30.44,26.11,15.06,6.58,4.71,17.23,11.15,11.15,27.62,24.31,0,10
1024,1113,2018,83.52,75.32,27.97,26.48,60.26,60.32,8.94,8.23,18.65,14.13,25.26,19.52,10.71,14.94,9.95,10.9,26.7,23.55,14.16,6.58,3.58,18.94,11.82,9.82,28.64,22.82,0,11
1025,1393,2018,67.55,64.55,22.76,21.88,54.42,55.27,5.85,7.94,16.18,12.85,21.85,17.3,12.58,12.85,12.35,9.35,26.7,21.25,10.97,7.24,5.58,16.3,12.23,11.69,24.15,23.23,3,11
1026,1308,2018,75.6,64.73,28.2,22.33,61.77,56.17,7.63,6.43,11.57,13.63,18.0,18.9,12.27,13.5,13.16,8.8,29.6,23.84,13.77,5.53,3.0,18.17,6.4,9.8,25.8,22.4,0,12
1027,1158,2018,75.19,69.77,25.87,24.65,56.16,56.23,7.58,7.16,15.87,13.32,20.68,17.61,9.87,12.0,8.04,9.5,24.88,23.42,11.06,5.35,3.68,16.65,9.57,9.43,27.14,23.0,0,13
1028,1137,2018,81.15,72.85,27.71,25.88,58.68,61.18,7.91,6.44,17.82,14.65,24.82,21.06,12.62,12.59,9.04,10.48,28.84,23.56,14.47,5.62,4.44,18.59,10.0,10.22,28.78,23.78,0,14
1029,1233,2018,79.85,76.15,28.24,28.27,61.12,61.67,9.67,7.7,13.7,11.91,18.55,18.0,11.67,13.7,8.3,11.15,26.0,25.35,15.94,6.79,3.06,17.3,11.0,8.85,28.38,24.23,0,15
1030,1335,2018,75.71,69.61,27.0,24.94,58.97,59.29,8.55,5.77,13.16,13.97,19.84,18.9,12.0,12.29,8.39,8.3,29.78,26.22,15.0,5.84,2.81,17.48,8.5,9.75,31.25,24.88,0,16
1031,1438,2018,67.55,53.39,25.0,18.82,54.18,50.15,7.36,6.15,10.18,9.61,13.42,13.12,8.58,12.73,8.42,8.55,24.32,21.81,13.73,6.79,3.73,14.06,6.0,8.0,28.5,23.5,0,01
1032,1153,2018,74.47,57.15,26.26,20.24,58.0,54.71,7.29,6.38,14.65,10.29,21.32,15.0,11.47,14.79,13.43,10.3,26.8,20.83,15.97,7.29,5.53,15.82,11.0,10.25,23.75,18.75,1,02
1033,1397,2018,74.21,66.39,25.24,22.52,57.48,54.94,7.85,6.36,15.88,15.0,21.0,21.06,12.21,13.94,10.84,10.88,25.68,22.36,15.82,6.3,4.48,19.58,12.38,14.25,25.38,20.75,1,03
1034,1112,2018,80.88,71.18,28.82,25.18,57.03,58.38,6.91,7.24,16.32,13.59,21.47,18.56,12.29,11.65,9.41,8.44,27.48,19.37,15.24,4.97,4.56,17.5,10.57,12.43,23.0,23.29,0,04
1035,1246,2018,76.74,70.29,27.06,24.59,57.59,60.59,5.44,7.65,17.18,13.47,24.65,19.53,13.03,11.97,12.17,12.21,26.92,20.5,13.41,5.62,4.88,18.88,11.7,11.9,25.0,25.5,2,05
1036,1274,2018,74.16,68.03,27.45,24.81,59.13,57.65,7.84,6.68,11.42,11.74,17.23,16.39,11.32,12.97,9.59,9.86,25.55,22.5,13.32,6.55,3.97,16.32,9.67,10.89,29.0,23.22,0,06
1037,1305,2018,83.09,72.88,28.32,26.09,60.47,60.68,9.71,7.47,16.74,13.24,22.41,18.65,9.94,13.0,9.59,11.22,27.15,24.41,16.44,6.26,4.09,17.26,9.57,9.0,28.57,24.29,2,07
1038,1166,2018,83.97,75.13,30.55,27.97,61.58,63.87,10.35,7.94,12.52,11.26,16.71,15.45,11.35,11.61,6.95,8.8,31.8,24.7,17.84,5.48,2.45,15.32,10.55,7.64,27.64,23.09,0,08
1039,1243,2018,72.36,67.88,25.88,23.09,54.88,53.79,6.94,7.09,13.67,14.61,18.39,19.7,11.45,14.33,8.0,11.59,23.68,21.5,14.33,7.79,3.0,18.39,8.91,8.55,26.18,19.82,3,09
1040,1400,2018,71.73,68.21,25.79,25.12,58.88,59.55,7.09,6.85,13.06,11.12,19.55,15.52,11.85,12.67,9.42,10.63,27.32,23.84,11.58,6.21,4.97,16.12,10.43,12.14,27.5,22.36,0,10
1041,1260,2018,71.69,62.03,26.0,22.78,51.34,55.12,7.34,6.53,12.34,9.94,17.03,14.19,12.38,13.19,6.19,9.26,26.26,20.93,15.44,6.66,2.38,14.0,7.4,6.0,26.0,22.8,4,11
1042,1172,2018,76.44,67.56,27.34,24.25,56.66,55.47,10.69,8.31,11.06,10.75,13.88,15.88,9.56,10.69,6.9,7.52,26.71,21.81,16.84,4.78,1.97,15.03,8.64,6.91,26.82,24.36,0,12
1043,1138,2018,84.7,76.52,30.7,25.82,64.79,60.33,9.64,6.85,13.67,18.03,19.64,24.36,12.39,13.61,12.32,11.04,28.08,24.64,16.76,6.21,4.33,21.15,9.88,11.12,28.62,22.88,1,13
1044,1460,2018,71.31,66.16,24.78,23.19,57.53,56.09,6.84,7.78,14.91,12.0,20.72,16.81,13.06,14.84,9.74,9.65,27.13,24.26,13.22,6.59,2.28,16.03,6.22,11.11,27.22,23.44,0,14
1045,1209,2018,74.41,67.75,26.41,21.91,57.38,55.75,9.22,8.72,12.38,15.22,18.12,21.81,11.47,14.22,8.73,12.91,25.95,23.09,12.81,7.16,4.47,18.56,10.4,8.5,28.7,22.4,0,15
1046,1420,2018,72.48,70.97,25.61,25.32,58.45,56.61,9.84,8.32,11.42,12.0,17.58,17.58,11.68,14.32,9.76,10.48,26.29,25.62,14.87,7.39,2.55,16.52,8.8,9.6,30.3,20.3,1,16
1047,1462,2018,84.27,74.48,28.88,27.09,58.85,62.79,7.82,8.64,18.7,11.67,23.67,15.55,12.42,11.42,9.61,9.14,29.21,22.14,16.64,5.85,2.94,16.94,4.8,10.8,26.0,25.2,1,01
1048,1314,2018,81.97,73.11,29.94,26.23,65.11,62.09,8.29,9.71,13.8,10.94,18.63,16.03,12.03,11.6,14.4,9.64,29.72,21.44,18.23,5.66,4.26,15.71,10.8,13.2,25.2,25.2,1,02
1049,1276,2018,73.65,63.53,26.65,23.21,57.24,53.76,8.97,5.56,11.38,11.56,17.32,16.18,9.18,12.85,8.0,8.11,26.11,25.04,14.59,6.18,3.09,15.71,7.43,11.14,23.14,19.14,5,03
1050,1211,2018,84.5,67.12,30.85,23.68,61.32,58.44,9.09,7.41,13.71,12.35,18.97,17.21,11.29,12.26,11.23,8.33,29.23,21.97,15.74,6.44,3.71,17.06,9.75,9.75,25.75,26.0,2,04
1051,1326,2018,75.81,66.69,27.94,23.62,57.56,56.97,6.75,7.81,13.19,11.62,18.16,16.53,11.81,12.25,9.96,9.08,28.25,21.42,14.75,6.03,4.0,17.44,8.38,9.0,25.25,22.88,1,05
1052,1222,2018,77.42,64.91,27.58,21.3,59.18,53.76,8.64,6.64,13.64,15.67,19.03,22.12,12.15,13.27,11.35,9.08,28.08,21.31,14.91,6.42,3.12,21.03,10.14,13.71,26.14,21.71,1,06
1053,1401,2018,75.0,69.81,27.72,25.0,60.66,62.06,6.59,7.56,12.97,12.25,19.44,18.0,13.56,11.19,12.55,12.45,31.0,23.35,15.47,5.59,5.91,16.75,9.75,12.58,25.0,25.08,2,07
1054,1281,2018,73.48,68.29,24.35,24.26,53.48,59.52,9.55,7.0,15.23,12.77,20.42,17.52,14.03,10.9,8.63,11.0,27.32,20.42,13.68,5.1,4.16,17.9,10.0,11.58,24.42,26.33,0,08
1055,1199,2018,81.77,74.48,29.26,26.1,61.71,62.03,8.0,8.48,15.26,13.81,22.29,19.03,13.0,14.1,10.85,11.6,27.35,22.55,15.26,6.71,5.16,18.29,10.82,13.27,25.55,24.45,3,09
1056,1344,2018,73.71,72.68,25.65,26.09,58.09,58.88,6.38,6.88,16.03,13.62,22.79,18.47,12.47,13.38,10.05,10.9,26.76,25.52,13.76,6.85,3.76,17.68,9.15,11.77,26.15,22.69,0,10
