,TeamID,Season,PointScored,PointAllowed,FGM,FGA,3P,3PA,FTM,FTA,ORB,DRB,Ast,TO,Stl,WBlk,PF,WScore,LTeamID,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Wins,Seed
458,1458.0,2010,70.87,52.91,24.91,52.57,7.39,19.7,13.65,18.13,9.65,23.7,13.48,8.65,5.43,4.17,15.39,,,,,,,,,,,,,,,,,1,04
459,1396.0,2010,67.07,54.45,25.24,54.72,6.07,16.45,10.52,15.07,10.34,26.72,15.28,10.38,4.59,3.21,14.03,,,,,,,,,,,,,,,,,0,05
460,1266.0,2010,78.0,62.23,27.0,56.18,8.41,19.32,15.59,20.59,10.36,22.55,16.68,10.23,8.18,2.59,16.59,,,,,,,,,,,,,,,,,0,06
461,1155.0,2010,78.33,60.57,28.48,58.52,7.1,19.43,14.29,21.43,12.1,25.43,15.71,14.62,10.52,5.38,15.48,,,,,,,,,,,,,,,,,0,07
462,1400.0,2010,85.42,65.29,31.04,63.12,5.88,16.88,17.46,27.17,14.67,29.29,15.33,13.17,7.96,5.67,18.33,,,,,,,,,,,,,,,,,0,08
463,1448.0,2010,78.0,65.05,27.95,58.74,4.37,12.47,17.74,26.16,14.0,29.26,12.84,15.37,7.79,6.0,18.95,,,,,,,,,,,,,,,,,1,09
464,1281.0,2010,84.41,63.27,29.68,62.59,8.59,21.55,16.45,22.82,13.68,24.32,17.14,14.09,11.68,5.05,18.82,,,,,,,,,,,,,,,,,1,10
465,1449.0,2010,83.67,65.88,29.08,63.42,5.5,16.12,20.0,27.08,14.75,26.54,15.79,12.38,7.67,4.42,21.33,,,,,,,,,,,,,,,,,2,11
466,1165.0,2010,75.92,61.8,27.0,55.72,9.64,21.12,12.28,16.8,10.12,23.44,16.24,11.92,7.28,3.68,17.4,,,,,,,,,,,,,,,,,2,12
467,1459.0,2010,70.52,59.24,23.88,52.88,5.44,14.6,17.32,26.2,11.84,24.8,13.48,12.48,7.36,2.48,18.24,,,,,,,,,,,,,,,,,0,13
468,1285.0,2010,74.45,61.45,26.2,51.35,7.4,16.65,14.65,20.15,8.45,24.1,13.55,12.35,6.75,3.3,16.6,,,,,,,,,,,,,,,,,0,14
469,1288.0,2010,78.74,66.48,26.59,59.37,5.74,15.89,19.81,28.15,15.33,25.93,12.85,13.81,6.37,4.3,20.44,,,,,,,,,,,,,,,,,0,15
470,1190.0,2010,70.95,59.74,25.05,54.16,4.79,14.58,16.05,23.68,11.95,24.53,11.84,14.16,8.95,3.42,17.16,,,,,,,,,,,,,,,,,0,16
471,1181.0,2010,79.03,58.55,26.9,60.31,7.62,19.34,17.62,23.14,14.83,25.07,14.52,10.97,7.14,4.45,17.86,,,,,,,,,,,,,,,,,6,01
472,1437.0,2010,85.21,70.17,28.21,59.79,7.75,20.0,21.04,27.88,14.29,26.88,14.58,13.88,7.88,3.92,21.42,,,,,,,,,,,,,,,,,1,02
473,1124.0,2010,77.54,62.79,27.5,56.0,6.96,18.04,15.58,21.08,12.04,27.62,14.08,13.88,6.5,7.54,16.83,,,,,,,,,,,,,,,,,3,03
474,1345.0,2010,73.81,59.7,25.67,55.7,5.56,16.89,16.93,22.89,10.93,23.85,14.74,10.96,7.07,4.81,18.48,,,,,,,,,,,,,,,,,2,04
475,1401.0,2010,73.18,60.59,23.91,52.0,6.5,18.36,18.86,28.09,11.36,25.64,13.14,12.14,6.45,3.27,16.64,,,,,,,,,,,,,,,,,1,05
476,1323.0,2010,78.39,64.78,27.43,54.83,7.22,17.48,16.3,22.7,11.78,25.13,17.48,10.65,5.48,3.3,13.26,,,,,,,,,,,,,,,,,0,06
477,1350.0,2010,71.42,59.81,25.0,54.58,7.04,19.54,14.38,20.27,8.58,24.5,13.42,11.12,8.77,4.85,17.58,,,,,,,,,,,,,,,,,0,07
478,1143.0,2010,81.09,63.26,29.26,57.26,6.7,16.39,15.87,20.57,11.09,25.39,15.35,11.22,5.43,2.65,15.26,,,,,,,,,,,,,,,,,1,08
479,1257.0,2010,81.05,64.45,28.25,60.55,8.45,24.4,16.1,22.4,15.15,23.9,17.35,12.85,7.9,4.8,18.3,,,,,,,,,,,,,,,,,0,09
480,1388.0,2010,81.08,64.28,28.84,57.96,8.84,20.6,14.56,18.68,10.76,26.28,17.24,10.84,5.24,5.76,16.48,,,,,,,,,,,,,,,,,2,10
481,1330.0,2010,70.42,53.73,27.08,59.04,4.77,14.42,11.5,17.96,16.0,25.19,16.77,12.19,8.08,3.5,14.69,,,,,,,,,,,,,,,,,1,11
482,1429.0,2010,76.92,57.88,27.85,54.58,7.58,16.58,13.65,17.81,9.92,25.62,18.38,9.54,4.73,3.69,16.04,,,,,,,,,,,,,,,,,0,12
483,1373.0,2010,77.78,62.63,28.0,59.22,5.11,14.44,16.67,24.41,12.52,26.3,14.78,12.26,8.93,3.7,12.96,,,,,,,,,,,,,,,,,0,13
484,1358.0,2010,80.33,66.38,27.67,56.95,8.57,22.76,16.43,22.86,11.48,26.1,20.38,13.52,7.52,2.67,19.95,,,,,,,,,,,,,,,,,0,14
485,1352.0,2010,72.3,61.52,24.22,51.17,5.17,13.04,18.7,28.13,11.65,24.3,12.48,14.65,7.96,2.74,20.7,,,,,,,,,,,,,,,,,0,15
486,1115.0,2010,66.29,56.29,21.88,51.0,4.06,13.53,18.47,28.53,12.06,27.29,14.47,16.88,7.65,4.06,22.18,,,,,,,,,,,,,,,,,1,16
487,1457.0,2010,68.18,57.35,24.0,58.06,4.71,15.35,15.47,24.18,13.0,27.59,11.53,11.47,8.71,4.76,18.41,,,,,,,,,,,,,,,,,0,16
488,1242.0,2010,82.34,62.75,28.78,58.41,7.25,17.41,17.53,24.97,13.03,27.91,17.59,12.91,8.44,6.56,18.06,,,,,,,,,,,,,,,,,1,01
489,1326.0,2010,77.56,58.81,27.93,54.3,7.74,18.96,13.96,20.07,9.04,25.33,15.93,10.78,7.19,4.11,14.63,,,,,,,,,,,,,,,,,2,02
490,1207.0,2010,77.17,62.35,27.96,54.0,6.35,15.22,14.91,20.57,9.57,25.13,16.13,13.65,7.26,4.96,16.17,,,,,,,,,,,,,,,,,0,03
491,1268.0,2010,83.32,64.68,30.73,62.36,6.36,14.59,15.5,21.27,12.68,26.77,18.09,11.09,7.86,4.86,15.73,,,,,,,,,,,,,,,,,1,04
492,1277.0,2010,74.17,59.42,27.54,56.58,5.0,14.17,14.08,20.71,13.54,26.54,17.88,13.62,6.5,3.58,17.25,,,,,,,,,,,,,,,,,4,05
493,1397.0,2010,76.96,60.72,28.04,59.44,6.24,18.88,14.64,21.72,11.96,27.12,15.72,13.12,8.36,3.96,18.6,,,,,,,,,,,,,,,,,3,06
494,1329.0,2010,78.59,64.05,26.95,56.0,8.91,23.36,15.77,22.09,9.77,27.45,13.82,12.41,6.82,2.95,19.27,,,,,,,,,,,,,,,,,0,07
495,1424.0,2010,75.83,61.25,27.92,57.96,7.25,20.75,12.75,17.83,9.54,25.54,17.5,11.38,7.79,3.54,19.83,,,,,,,,,,,,,,,,,0,08
496,1320.0,2010,64.64,53.36,22.04,49.79,6.75,18.18,13.82,18.43,9.46,23.04,10.82,10.25,5.79,2.0,15.54,,,,,,,,,,,,,,,,,2,09
497,1210.0,2010,75.14,61.14,27.05,56.86,5.81,15.57,15.24,23.33,12.62,28.86,14.52,16.52,8.29,5.76,17.57,,,,,,,,,,,,,,,,,1,10
498,1361.0,2010,70.39,57.61,25.57,53.0,5.09,15.87,14.17,23.17,13.0,23.65,13.3,12.65,7.91,5.04,15.65,,,,,,,,,,,,,,,,,0,11
499,1308.0,2010,82.38,72.71,29.1,59.48,9.05,22.19,15.14,20.62,10.38,26.0,15.38,11.9,6.48,3.95,15.76,,,,,,,,,,,,,,,,,0,12
500,1222.0,2010,82.83,70.33,28.44,63.06,9.17,23.56,16.78,23.22,11.94,23.78,14.44,9.06,9.11,3.5,16.72,,,,,,,,,,,,,,,,,0,13
501,1325.0,2010,78.65,66.0,25.75,56.05,7.55,19.35,19.6,26.15,10.8,27.2,15.9,12.55,7.8,2.95,17.25,,,,,,,,,,,,,,,,,1,14
502,1364.0,2010,71.74,63.53,23.47,49.05,6.95,16.95,17.84,25.32,7.95,24.58,14.37,14.95,6.79,3.42,19.58,,,,,,,,,,,,,,,,,0,15
503,1250.0,2010,77.68,64.91,26.18,54.36,6.77,16.0,18.55,25.73,9.64,27.32,15.68,11.5,6.14,2.55,17.23,,,,,,,,,,,,,,,,,0,16
504,1393.0,2010,82.96,65.11,30.39,57.86,6.93,17.5,15.25,22.57,11.86,26.79,19.89,15.32,10.36,6.96,14.18,,,,,,,,,,,,,,,,,2,01
505,1243.0,2010,81.68,66.48,26.96,57.84,7.0,18.44,20.76,31.04,14.92,25.24,15.56,15.0,7.72,5.08,21.8,,,,,,,,,,,,,,,,,3,02
506,1338.0,2010,71.5,59.0,24.46,52.42,5.79,15.58,16.79,23.83,11.83,26.62,17.46,12.75,5.04,4.54,16.54,,,,,,,,,,,,,,,,,1,03
507,1435.0,2010,82.52,69.17,28.0,55.74,6.39,15.83,20.13,27.35,11.3,26.43,14.61,13.87,5.78,5.74,18.87,,,,,,,,,,,,,,,,,0,04
508,1139.0,2010,70.68,58.21,23.04,49.61,6.82,19.43,17.79,24.0,9.32,23.68,13.11,12.21,6.75,2.5,17.93,,,,,,,,,,,,,,,,,5,05
509,1462.0,2010,83.25,65.75,28.54,58.08,7.17,18.62,19.0,26.21,12.42,29.25,15.67,13.12,6.62,4.29,17.62,,,,,,,,,,,,,,,,,2,06
510,1140.0,2010,84.71,63.54,29.18,58.79,8.29,19.14,18.07,23.07,10.36,27.18,16.46,11.54,8.93,3.57,16.89,,,,,,,,,,,,,,,,,1,07
511,1211.0,2010,80.44,65.6,28.28,54.12,5.8,15.24,18.08,27.28,10.36,28.04,14.2,13.0,6.68,4.28,17.76,,,,,,,,,,,,,,,,,1,08
512,1199.0,2010,71.18,55.73,25.36,52.95,6.55,17.86,13.91,21.86,11.86,26.59,15.36,16.36,8.77,6.82,16.64,,,,,,,,,,,,,,,,,0,09
513,1196.0,2010,73.38,60.1,26.48,58.67,5.48,17.71,14.95,20.38,13.05,24.67,14.24,11.81,8.0,2.67,13.43,,,,,,,,,,,,,,,,,0,10
514,1278.0,2010,79.57,58.9,28.33,56.14,8.1,18.52,14.81,20.33,10.24,26.29,18.62,12.52,9.57,6.52,15.48,,,,,,,,,,,,,,,,,0,11
515,1431.0,2010,75.81,59.65,27.42,55.96,6.19,17.23,14.77,22.0,9.54,27.04,15.0,12.88,8.69,4.08,18.35,,,,,,,,,,,,,,,,,0,12
516,1293.0,2010,76.68,58.5,27.04,53.89,6.25,16.54,16.36,23.25,12.0,25.07,15.93,14.43,9.5,5.71,16.61,,,,,,,,,,,,,,,,,1,13
517,1324.0,2010,81.33,69.17,28.08,58.83,6.33,18.12,18.83,26.12,13.58,25.96,13.67,13.25,6.42,5.5,18.5,,,,,,,,,,,,,,,,,0,14
518,1317.0,2010,75.73,67.45,24.86,51.82,5.23,15.45,20.77,29.0,9.73,27.45,12.27,14.5,4.68,2.86,17.95,,,,,,,,,,,,,,,,,0,15
519,1436.0,2010,73.6,60.44,24.76,53.36,4.88,14.32,19.2,27.36,12.04,26.6,12.84,13.52,6.48,4.28,18.24,,,,,,,,,,,,,,,,,0,16
520,1326.0,2011,77.84,58.97,27.81,56.16,7.62,18.25,14.59,20.94,11.44,23.44,15.94,10.03,7.09,3.41,14.19,,,,,,,,,,,,,,,,,2,01
521,1314.0,2011,79.46,65.5,28.96,62.23,5.85,16.54,15.69,23.58,14.12,29.23,16.54,12.69,6.38,5.88,15.23,,,,,,,,,,,,,,,,,3,02
522,1393.0,2011,75.27,59.77,27.31,56.69,6.08,17.58,14.58,21.92,12.5,26.54,16.81,11.92,9.38,6.81,14.81,,,,,,,,,,,,,,,,,1,03
523,1246.0,2011,78.24,60.16,27.2,57.2,7.64,18.44,16.2,22.76,12.0,27.0,13.24,10.6,5.48,6.32,14.96,,,,,,,,,,,,,,,,,4,04
524,1452.0,2011,72.65,60.3,24.85,55.65,5.3,16.6,17.65,25.15,14.75,25.8,15.7,12.25,4.9,4.55,16.4,,,,,,,,,,,,,,,,,1,05
525,1462.0,2011,76.38,63.5,25.67,53.58,5.92,16.29,19.12,25.29,10.79,26.75,14.92,11.88,5.42,3.29,16.38,,,,,,,,,,,,,,,,,0,06
526,1449.0,2011,90.13,69.0,33.04,66.65,9.74,24.43,14.3,21.43,14.74,26.65,19.04,11.22,7.09,5.7,19.87,,,,,,,,,,,,,,,,,1,07
527,1206.0,2011,74.38,57.73,26.0,53.77,6.88,16.54,15.5,22.08,9.69,25.23,14.73,10.5,7.31,3.15,16.69,,,,,,,,,,,,,,,,,1,08
528,1437.0,2011,76.81,61.9,25.52,54.71,6.52,17.19,19.24,24.67,12.05,27.14,15.19,12.71,7.0,3.9,15.86,,,,,,,,,,,,,,,,,0,09
529,1208.0,2011,71.24,60.52,25.71,53.9,4.62,12.76,15.19,22.14,12.57,26.0,15.95,13.43,6.48,5.76,15.43,,,,,,,,,,,,,,,,,0,10
530,1266.0,2011,81.35,64.05,28.95,57.9,5.5,13.75,17.95,26.65,13.4,25.95,18.4,12.6,8.25,4.2,15.2,,,,,,,,,,,,,,,,,2,11
531,1155.0,2011,70.29,56.33,23.71,49.67,6.43,16.62,16.43,23.38,9.43,24.05,14.52,13.24,8.29,5.81,17.29,,,,,,,,,,,,,,,,,1,12
532,1412.0,2011,69.95,58.36,24.73,54.95,7.86,22.23,12.64,17.41,11.05,25.18,14.55,11.68,5.59,3.27,15.73,,,,,,,,,,,,,,,,,0,12
533,1343.0,2011,70.83,61.04,24.83,52.67,6.17,15.83,15.0,20.21,9.75,25.75,13.46,12.21,5.62,4.46,17.42,,,,,,,,,,,,,,,,,0,13
534,1232.0,2011,67.37,57.95,22.74,51.0,7.16,18.26,14.74,20.74,9.26,25.26,12.42,12.74,6.58,4.26,18.37,,,,,,,,,,,,,,,,,0,14
535,1254.0,2011,84.96,73.11,28.78,60.15,7.15,18.59,20.26,31.0,14.33,27.63,15.7,15.56,7.67,3.59,16.41,,,,,,,,,,,,,,,,,0,15
536,1106.0,2011,69.33,57.0,22.73,51.67,4.67,13.4,19.2,29.2,13.8,25.33,13.53,15.33,7.87,5.47,23.27,,,,,,,,,,,,,,,,,0,16
537,1427.0,2011,73.62,67.12,24.12,55.38,7.44,20.31,17.94,24.94,10.5,26.69,12.81,12.56,7.19,2.25,19.19,,,,,,,,,,,,,,,,,1,16
538,1181.0,2011,83.0,62.7,28.87,59.87,8.2,20.57,17.07,22.83,12.23,26.37,15.23,12.33,7.7,4.4,17.53,,,,,,,,,,,,,,,,,2,01
539,1361.0,2011,71.6,57.8,26.27,56.63,5.8,17.13,13.27,18.87,12.33,24.73,13.3,11.0,6.17,4.8,15.3,,,,,,,,,,,,,,,,,2,02
540,1163.0,2011,76.15,63.77,26.85,59.35,5.54,16.27,16.92,22.08,14.15,25.96,13.58,11.62,7.08,6.08,15.15,,,,,,,,,,,,,,,,,6,03
541,1400.0,2011,75.74,57.15,27.07,57.48,5.48,14.59,16.11,25.37,13.67,27.93,13.67,12.44,6.26,5.15,16.56,,,,,,,,,,,,,,,,,1,04
542,1112.0,2011,79.04,64.67,26.07,53.44,8.37,19.74,18.52,24.3,10.63,24.41,15.33,12.85,5.37,2.74,17.59,,,,,,,,,,,,,,,,,3,05
543,1153.0,2011,72.96,55.88,25.2,54.48,6.48,18.04,16.08,23.52,12.4,24.36,15.28,11.6,7.8,3.96,16.32,,,,,,,,,,,,,,,,,1,06
544,1396.0,2011,73.48,59.92,26.92,57.12,6.0,16.36,13.64,19.48,10.76,25.92,15.96,10.6,7.28,4.72,14.32,,,,,,,,,,,,,,,,,1,07
545,1276.0,2011,71.37,60.26,25.26,52.53,8.74,22.0,12.11,17.11,8.21,25.21,15.26,10.26,4.84,2.37,15.84,,,,,,,,,,,,,,,,,1,08
546,1397.0,2011,74.37,64.16,25.58,56.58,5.47,16.89,17.74,25.74,13.63,25.63,14.37,13.58,7.68,4.42,19.42,,,,,,,,,,,,,,,,,0,09
547,1336.0,2011,63.95,54.37,22.53,49.79,6.32,18.0,12.58,17.53,10.0,24.05,12.05,10.95,5.0,3.16,13.63,,,,,,,,,,,,,,,,,0,10
548,1281.0,2011,83.68,66.05,30.41,63.82,7.41,19.5,15.45,21.32,12.95,24.36,17.64,12.95,10.14,5.14,19.23,,,,,,,,,,,,,,,,,0,11
549,1272.0,2011,75.16,64.72,26.16,55.76,6.48,18.64,16.36,23.72,11.92,24.28,15.84,14.96,8.68,5.56,19.24,,,,,,,,,,,,,,,,,0,12
550,1324.0,2011,89.5,73.0,31.29,60.12,8.04,20.5,18.88,26.21,12.42,27.5,17.38,12.67,6.88,5.96,17.71,,,,,,,,,,,,,,,,,0,13
551,1137.0,2011,72.08,59.32,24.72,55.0,6.68,16.56,15.96,20.12,8.48,27.72,14.52,10.92,5.12,3.32,18.04,,,,,,,,,,,,,,,,,0,14
552,1294.0,2011,73.58,61.84,23.47,52.53,8.16,20.47,18.47,24.42,11.58,25.21,12.26,13.68,6.21,1.95,18.11,,,,,,,,,,,,,,,,,0,15
553,1214.0,2011,68.87,60.04,23.0,54.39,6.87,19.91,16.0,23.96,10.22,24.35,12.7,12.04,7.43,5.35,17.3,,,,,,,,,,,,,,,,,0,16
554,1338.0,2011,75.96,59.78,26.85,56.07,5.78,15.07,16.48,24.15,14.74,26.74,18.22,11.37,4.7,3.56,17.59,,,,,,,,,,,,,,,,,1,01
555,1196.0,2011,73.42,60.42,26.38,56.19,6.5,17.73,14.15,20.73,12.85,24.62,14.19,12.27,6.73,3.54,13.73,,,,,,,,,,,,,,,,,3,02
556,1140.0,2011,83.03,65.97,28.1,61.38,8.52,22.79,18.31,24.14,11.38,27.69,14.93,10.83,8.21,4.24,17.45,,,,,,,,,,,,,,,,,2,03
557,1458.0,2011,72.35,56.26,24.91,52.87,8.65,21.35,13.87,16.7,10.3,22.35,14.04,7.35,3.65,3.26,13.96,,,,,,,,,,,,,,,,,2,04
558,1243.0,2011,78.24,63.05,26.76,58.19,8.05,18.81,16.67,25.19,14.57,24.81,16.57,14.19,6.95,5.1,19.05,,,,,,,,,,,,,,,,,1,05
559,1385.0,2011,73.14,61.86,25.05,52.29,4.57,13.0,18.48,25.86,10.57,23.19,14.33,11.71,7.76,3.29,18.05,,,,,,,,,,,,,,,,,0,06
560,1417.0,2011,71.27,61.23,25.05,52.14,5.59,16.55,15.59,23.73,11.59,26.09,16.18,14.18,5.36,6.55,16.05,,,,,,,,,,,,,,,,,1,07
561,1139.0,2011,75.09,61.14,25.59,55.0,7.77,20.77,16.14,21.68,10.27,24.27,13.27,10.09,6.23,1.55,17.77,,,,,,,,,,,,,,,,,5,08
562,1330.0,2011,68.04,56.41,24.63,53.85,5.19,14.78,13.59,20.3,15.7,24.63,15.0,12.22,7.22,4.48,13.67,,,,,,,,,,,,,,,,,0,09
563,1277.0,2011,74.28,61.72,25.06,54.89,6.83,18.33,17.33,24.61,11.5,27.89,16.83,13.44,7.33,5.5,17.83,,,,,,,,,,,,,,,,,0,10
564,1211.0,2011,78.17,59.7,27.35,55.61,5.7,15.35,17.78,23.43,11.35,27.17,15.39,13.17,8.3,3.96,17.83,,,,,,,,,,,,,,,,,1,11
565,1429.0,2011,72.48,56.76,24.59,52.0,5.79,16.07,17.52,23.41,10.38,27.17,14.83,11.62,4.93,3.14,16.76,,,,,,,,,,,,,,,,,0,12
566,1125.0,2011,81.7,59.9,27.53,58.33,9.67,24.3,16.97,23.07,13.33,23.6,16.77,13.73,9.87,3.7,20.07,,,,,,,,,,,,,,,,,0,13
567,1459.0,2011,78.29,63.38,27.67,53.81,6.33,14.14,16.62,24.1,10.81,22.95,14.71,11.24,7.1,2.86,19.05,,,,,,,,,,,,,,,,,0,14
568,1364.0,2011,72.19,61.5,24.12,48.56,7.38,16.88,16.56,22.19,7.75,25.88,15.0,14.56,7.88,4.62,19.0,,,,,,,,,,,,,,,,,0,15
569,1114.0,2011,68.59,59.71,21.76,50.12,7.12,16.47,17.94,24.94,9.88,24.29,12.41,11.59,5.35,2.76,19.59,,,,,,,,,,,,,,,,,0,16
570,1421.0,2011,74.31,60.62,26.44,54.94,4.69,13.56,16.75,24.12,10.56,26.25,14.44,13.62,9.0,4.69,18.44,,,,,,,,,,,,,,,,,1,16
571,1242.0,2011,83.44,64.38,30.03,57.66,7.44,18.88,15.94,23.41,11.72,27.5,18.25,13.38,7.97,4.22,17.59,,,,,,,,,,,,,,,,,3,01
572,1323.0,2011,79.62,63.54,26.04,54.0,8.62,20.58,18.92,25.69,11.12,27.12,17.62,10.12,4.54,3.96,13.81,,,,,,,,,,,,,,,,,1,02
573,1345.0,2011,75.84,58.76,26.56,57.36,7.52,19.4,15.2,21.44,11.6,24.56,17.0,10.64,6.6,4.4,17.4,,,,,,,,,,,,,,,,,1,03
574,1257.0,2011,79.36,62.08,28.56,62.16,9.4,25.56,12.84,19.08,13.72,25.64,18.6,12.72,9.44,5.44,19.04,,,,,,,,,,,,,,,,,0,04
575,1435.0,2011,79.35,64.26,25.65,54.61,8.65,21.09,19.39,25.87,11.52,26.61,14.3,13.52,5.39,4.83,15.26,,,,,,,,,,,,,,,,,0,05
576,1207.0,2011,77.71,65.33,27.95,54.38,7.9,19.24,13.9,19.05,10.0,24.71,17.67,13.48,6.62,4.71,18.14,,,,,,,,,,,,,,,,,0,06
577,1401.0,2011,72.65,59.3,24.09,51.87,5.43,15.43,19.04,26.61,12.09,25.35,14.91,13.35,7.0,1.83,18.7,,,,,,,,,,,,,,,,,0,07
578,1424.0,2011,74.5,59.25,26.92,55.08,5.88,15.96,14.79,21.5,10.42,24.71,16.71,12.54,8.21,4.29,19.46,,,,,,,,,,,,,,,,,0,08
579,1228.0,2011,76.42,61.58,28.42,55.63,7.21,16.95,12.37,17.21,9.37,25.79,18.32,12.84,6.05,4.26,16.0,,,,,,,,,,,,,,,,,1,09
580,1199.0,2011,75.0,60.05,25.71,56.76,6.57,18.62,17.0,24.71,12.57,28.81,13.05,15.71,9.29,6.0,18.48,,,,,,,,,,,,,,,,,2,10
581,1425.0,2011,68.79,56.42,24.16,52.21,6.47,16.16,14.0,20.58,9.21,26.84,12.16,11.21,5.89,3.47,16.16,,,,,,,,,,,,,,,,,0,11
582,1433.0,2011,75.04,65.3,25.43,56.48,8.83,23.26,15.35,21.57,11.74,21.35,15.3,11.13,9.04,3.57,17.3,,,,,,,,,,,,,,,,,5,11
583,1350.0,2011,71.67,57.44,25.33,52.96,7.81,19.22,13.19,18.67,9.04,24.96,15.44,10.52,6.0,4.11,15.52,,,,,,,,,,,,,,,,,2,12
584,1287.0,2011,73.82,60.77,25.45,52.41,5.59,15.27,17.32,24.77,13.18,23.68,12.95,14.59,9.23,3.64,18.68,,,,,,,,,,,,,,,,,1,13
585,1389.0,2011,66.0,55.6,22.7,51.55,6.45,16.75,14.15,20.85,10.75,25.65,12.8,15.15,7.85,5.35,19.05,,,,,,,,,,,,,,,,,0,14
586,1103.0,2011,73.86,61.82,25.5,56.23,7.86,20.27,15.0,20.91,9.64,25.91,15.64,11.86,7.23,3.77,19.05,,,,,,,,,,,,,,,,,0,15
587,1131.0,2011,67.71,58.52,21.81,50.71,7.19,19.33,16.9,22.38,11.52,25.0,9.43,11.24,5.71,3.48,17.38,,,,,,,,,,,,,,,,,0,16
588,1393.0,2012,75.32,59.84,28.0,59.45,6.16,18.03,13.16,18.94,12.71,22.94,15.94,10.45,9.65,7.35,14.9,,,,,,,,,,,,,,,,,3,01
589,1326.0,2012,78.07,56.74,28.81,57.44,5.15,14.96,15.3,22.0,11.59,26.07,16.48,11.19,7.63,3.3,15.81,,,,,,,,,,,,,,,,,4,02
590,1199.0,2012,73.79,59.79,26.04,53.92,6.54,17.08,15.17,21.04,11.54,25.58,13.08,16.5,7.75,6.38,17.58,,,,,,,,,,,,,,,,,1,03
591,1458.0,2012,66.92,48.79,22.79,50.88,8.33,20.5,13.0,17.75,9.33,25.33,12.96,8.62,5.04,3.54,12.83,,,,,,,,,,,,,,,,,2,04
592,1435.0,2012,75.92,61.67,25.38,52.92,9.04,22.29,16.12,22.54,10.38,24.96,13.33,12.83,5.96,3.83,15.92,,,,,,,,,,,,,,,,,1,05
593,1153.0,2012,72.92,59.54,26.21,58.71,8.04,21.54,12.46,18.96,12.88,23.21,13.71,10.88,8.88,5.04,14.71,,,,,,,,,,,,,,,,,2,06
594,1211.0,2012,75.08,59.72,25.08,52.32,6.56,17.04,18.36,25.76,11.28,26.84,14.16,12.68,7.08,3.36,14.4,,,,,,,,,,,,,,,,,1,07
595,1243.0,2012,74.14,59.52,25.14,55.19,5.76,15.95,18.1,27.19,14.24,24.43,14.81,14.1,5.9,4.9,19.95,,,,,,,,,,,,,,,,,1,08
596,1379.0,2012,72.39,64.0,23.7,56.17,6.04,16.48,18.96,24.91,13.78,23.43,11.43,11.13,5.7,3.26,18.87,,,,,,,,,,,,,,,,,0,09
597,1452.0,2012,78.89,63.68,27.79,57.63,5.95,17.26,17.37,25.68,13.32,25.11,16.53,13.32,7.84,3.05,16.95,,,,,,,,,,,,,,,,,0,10
598,1400.0,2012,73.6,58.4,24.4,55.45,5.45,17.6,19.35,26.75,13.2,24.65,12.5,12.0,7.45,4.05,16.7,,,,,,,,,,,,,,,,,0,11
599,1217.0,2012,66.56,53.76,22.4,47.16,5.84,15.72,15.92,21.0,8.32,25.2,12.88,12.4,5.92,4.48,15.04,,,,,,,,,,,,,,,,,0,12
600,1285.0,2012,73.52,59.39,25.7,52.3,6.74,16.78,15.39,21.17,8.22,24.57,14.61,12.39,7.61,3.87,17.35,,,,,,,,,,,,,,,,,0,13
601,1382.0,2012,76.35,62.5,25.3,52.5,5.65,15.25,20.1,26.0,12.15,25.55,15.2,13.3,5.6,4.85,18.4,,,,,,,,,,,,,,,,,0,14
602,1259.0,2012,69.29,60.04,23.46,52.29,5.25,14.0,17.12,23.67,13.46,22.75,12.58,14.21,8.33,4.79,17.54,,,,,,,,,,,,,,,,,0,15
603,1421.0,2012,82.05,68.95,26.62,53.81,5.95,16.86,22.86,29.05,10.24,23.86,16.9,13.1,8.24,2.62,17.24,,,,,,,,,,,,,,,,,0,16
604,1314.0,2012,83.17,63.79,30.55,65.34,5.07,14.93,17.0,24.9,15.83,30.41,18.21,11.69,7.17,5.83,14.07,,,,,,,,,,,,,,,,,3,01
605,1242.0,2012,76.63,59.04,27.19,54.67,6.37,17.07,15.89,22.89,11.15,26.33,16.41,13.07,7.37,6.0,16.74,,,,,,,,,,,,,,,,,5,02
606,1207.0,2012,70.41,54.55,24.41,51.73,5.77,15.86,15.82,22.45,11.0,26.23,14.05,12.23,6.36,5.0,17.23,,,,,,,,,,,,,,,,,1,03
607,1276.0,2012,69.13,58.52,24.3,50.74,8.22,22.04,12.3,16.91,8.17,22.87,13.43,10.78,5.22,2.39,15.04,,,,,,,,,,,,,,,,,0,04
608,1396.0,2012,77.75,67.33,27.88,58.46,7.5,18.21,14.5,20.0,10.79,25.42,16.12,12.5,7.04,4.33,16.46,,,,,,,,,,,,,,,,,0,05
609,1361.0,2012,71.62,61.88,25.79,54.92,5.67,16.17,14.38,20.58,10.33,26.33,13.0,12.33,5.79,2.46,15.21,,,,,,,,,,,,,,,,,0,06
610,1388.0,2012,77.08,61.24,26.28,54.56,7.72,21.0,16.8,23.08,11.72,25.84,16.36,11.76,7.32,3.08,15.6,,,,,,,,,,,,,,,,,0,07
