Season,TeamID,PointScored,PointAllowed,FGM,FGA,3P,3PA,FTM,FTA,ORB,DRB,Ast,TO,Stl,WBlk,PF,WScore,LTeamID,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,1148.0,82.44,74.44,26.78,56.0,7.89,19.78,21.0,25.22,10.22,28.89,12.89,16.44,6.0,3.0,19.67,,,,,,,,,,,,,,,,
2019,1149.0,81.46,66.15,28.54,58.62,10.85,26.15,13.54,18.85,9.23,26.69,16.38,11.0,6.62,3.38,15.38,,,,,,,,,,,,,,,,
2019,1150.0,62.25,55.25,20.75,49.38,8.0,23.0,12.75,17.0,6.5,27.38,10.75,14.88,4.88,4.0,15.75,,,,,,,,,,,,,,,,
2019,1151.0,74.67,67.44,26.56,56.33,11.22,27.33,10.33,15.11,8.56,27.11,15.56,11.56,3.33,3.78,15.11,,,,,,,,,,,,,,,,
2019,1152.0,80.0,72.0,30.0,49.0,5.0,12.0,15.0,22.0,6.0,29.0,22.0,19.0,7.0,1.0,18.0,,,,,,,,,,,,,,,,
2019,1153.0,73.93,60.71,25.5,57.14,6.93,18.82,16.0,22.54,12.46,24.43,14.18,10.5,6.36,4.5,15.61,,,,,,,,,,,,,,,,
2019,1154.0,85.78,77.22,29.11,63.22,12.11,33.89,15.44,20.44,9.67,29.0,16.11,12.67,6.44,4.11,18.56,,,,,,,,,,,,,,,,
2019,1155.0,72.16,58.42,25.21,52.89,7.32,20.68,14.42,19.32,8.68,27.21,13.0,13.47,7.37,5.37,16.21,,,,,,,,,,,,,,,,
2019,1156.0,82.38,70.75,29.12,58.62,11.38,26.75,12.75,19.5,9.12,26.0,18.0,10.88,5.88,3.62,17.0,,,,,,,,,,,,,,,,
2019,1157.0,85.0,72.54,28.69,56.92,10.08,23.69,17.54,24.23,11.08,27.23,15.92,14.69,6.54,2.38,19.77,,,,,,,,,,,,,,,,
2019,1158.0,75.61,65.26,26.74,54.78,6.83,19.7,15.3,20.0,8.26,24.91,11.65,9.74,6.57,2.52,13.96,,,,,,,,,,,,,,,,
2019,1159.0,78.61,66.78,28.13,56.13,9.22,22.0,13.13,17.65,8.65,26.96,16.39,12.09,6.7,3.61,14.09,,,,,,,,,,,,,,,,
2019,1160.0,79.24,64.62,27.52,56.1,6.9,19.9,17.29,22.48,9.86,29.52,14.38,13.1,5.05,2.9,16.29,,,,,,,,,,,,,,,,
2019,1161.0,83.0,65.55,29.64,55.64,8.82,22.45,14.91,20.55,7.27,28.27,17.91,11.64,7.45,3.0,16.18,,,,,,,,,,,,,,,,
2019,1162.0,76.75,70.88,29.12,58.25,8.5,21.5,10.0,13.12,7.0,27.38,17.38,12.38,7.5,3.25,18.38,,,,,,,,,,,,,,,,
2019,1163.0,82.81,65.75,29.94,59.56,8.06,20.88,14.88,21.25,11.31,26.62,15.12,12.12,6.88,5.62,18.62,,,,,,,,,,,,,,,,
2019,1164.0,73.88,68.0,24.0,55.38,7.75,22.75,18.12,26.88,11.12,32.5,11.38,17.12,5.25,4.38,18.38,,,,,,,,,,,,,,,,
2019,1165.0,73.08,64.69,24.92,53.31,8.46,22.46,14.77,21.31,6.77,27.77,15.54,13.92,6.08,3.54,15.0,,,,,,,,,,,,,,,,
2019,1166.0,83.24,68.94,29.06,56.24,10.88,25.53,14.24,20.0,7.29,26.65,16.88,13.65,7.47,2.41,16.71,,,,,,,,,,,,,,,,
2019,1167.0,77.23,69.69,28.46,61.46,7.23,20.92,13.08,18.77,14.69,21.77,14.08,12.69,8.31,3.38,21.23,,,,,,,,,,,,,,,,
2019,1168.0,78.07,67.21,26.64,54.64,6.07,16.43,18.71,26.36,9.29,29.0,12.93,13.07,6.0,4.14,18.64,,,,,,,,,,,,,,,,
2019,1169.0,83.0,76.25,30.67,60.5,7.92,18.75,13.75,21.92,9.92,27.92,16.5,12.08,6.25,5.5,17.92,,,,,,,,,,,,,,,,
2019,1170.0,73.58,64.5,26.83,56.92,5.92,16.58,14.0,19.58,9.92,26.92,14.67,13.58,7.75,3.0,17.25,,,,,,,,,,,,,,,,
2019,1171.0,79.0,66.56,27.56,54.33,10.44,24.44,13.44,18.78,8.44,26.11,16.44,10.89,4.22,4.11,16.44,,,,,,,,,,,,,,,,
2019,1172.0,73.35,62.87,25.3,54.39,9.26,25.13,13.48,17.48,7.43,28.17,14.57,11.22,5.39,2.22,16.09,,,,,,,,,,,,,,,,
2019,1173.0,77.9,63.52,28.9,54.52,6.38,18.19,13.71,19.76,7.67,28.67,17.62,11.9,5.1,2.33,12.95,,,,,,,,,,,,,,,,
2019,1174.0,77.07,70.87,26.73,54.0,9.93,22.13,13.67,18.73,8.07,26.53,14.2,12.27,3.87,1.87,14.93,,,,,,,,,,,,,,,,
2019,1175.0,71.0,66.5,24.75,62.0,8.5,23.0,13.0,19.0,13.0,27.25,12.5,13.5,7.5,1.5,18.75,,,,,,,,,,,,,,,,
2019,1176.0,74.43,61.71,26.57,55.29,9.57,23.14,11.71,14.71,7.86,28.57,14.43,13.86,8.0,3.29,17.0,,,,,,,,,,,,,,,,
2019,1177.0,83.4,68.8,29.07,58.87,7.07,19.6,18.2,24.93,12.07,28.6,15.53,14.13,7.53,3.27,17.4,,,,,,,,,,,,,,,,
2019,1178.0,84.55,71.73,27.55,59.0,12.18,28.18,17.27,22.82,10.55,24.27,12.45,10.09,7.73,3.18,16.0,,,,,,,,,,,,,,,,
2019,1179.0,77.86,68.27,26.77,55.0,8.05,21.41,16.27,21.18,8.32,28.0,15.5,13.86,5.73,4.23,16.41,,,,,,,,,,,,,,,,
2019,1180.0,79.25,70.5,27.58,56.75,7.08,19.25,17.0,21.33,9.58,27.58,14.67,10.33,4.25,1.67,15.83,,,,,,,,,,,,,,,,
2019,1181.0,84.38,64.45,31.03,62.97,7.24,23.1,15.07,22.17,13.21,28.52,16.41,13.1,10.07,6.72,15.59,,,,,,,,,,,,,,,,
2019,1182.0,79.63,71.68,26.79,59.37,9.58,27.32,16.47,23.58,11.79,24.74,15.53,13.68,8.53,4.84,17.21,,,,,,,,,,,,,,,,
2019,1183.0,77.31,72.23,26.38,59.92,8.77,22.0,15.77,22.54,12.85,27.92,14.31,12.69,5.92,4.46,18.08,,,,,,,,,,,,,,,,
2019,1184.0,81.82,74.18,28.09,64.64,8.55,24.09,17.09,23.18,11.45,27.09,14.91,13.18,9.55,4.18,19.73,,,,,,,,,,,,,,,,
2019,1185.0,76.09,65.0,27.0,54.91,7.18,18.0,14.91,22.82,11.18,25.0,12.55,12.82,8.18,5.55,16.64,,,,,,,,,,,,,,,,
2019,1186.0,82.33,72.0,29.0,59.87,10.07,25.13,14.27,18.47,9.0,28.8,15.47,11.47,5.93,3.27,17.53,,,,,,,,,,,,,,,,
2019,1187.0,76.4,66.4,26.3,58.1,5.7,18.2,18.1,26.3,12.5,28.0,14.6,14.0,8.3,4.6,18.5,,,,,,,,,,,,,,,,
2019,1188.0,84.38,78.0,28.88,63.0,6.75,20.88,19.88,26.88,12.25,27.5,14.38,13.0,6.0,2.75,20.62,,,,,,,,,,,,,,,,
2019,1189.0,74.56,66.44,26.78,56.89,11.67,29.44,9.33,13.0,8.0,27.22,14.67,11.78,3.44,1.67,14.89,,,,,,,,,,,,,,,,
2019,1190.0,82.14,67.23,30.82,60.91,8.45,22.45,12.05,17.95,12.09,27.68,16.86,13.64,7.36,4.18,17.23,,,,,,,,,,,,,,,,
2019,1191.0,76.44,66.44,24.89,56.44,8.33,23.0,18.33,24.78,7.67,30.78,13.33,13.11,6.67,2.78,18.89,,,,,,,,,,,,,,,,
2019,1192.0,80.0,68.5,27.33,53.17,8.17,18.22,17.17,22.11,8.78,24.78,14.5,12.78,7.61,3.78,15.44,,,,,,,,,,,,,,,,
2019,1193.0,68.22,59.89,25.22,52.44,7.22,19.56,10.56,14.89,7.89,23.11,12.78,14.11,6.56,2.0,18.33,,,,,,,,,,,,,,,,
2019,1194.0,71.5,62.36,24.43,55.57,7.86,23.43,14.79,19.5,9.86,29.07,13.07,14.93,6.21,2.93,16.71,,,,,,,,,,,,,,,,
2019,1195.0,77.17,65.08,27.5,57.08,9.75,24.5,12.42,17.42,8.0,28.67,15.58,13.58,6.92,4.58,15.5,,,,,,,,,,,,,,,,
2019,1196.0,73.95,59.68,25.63,56.47,8.79,24.21,13.89,18.89,10.63,24.47,13.0,11.63,8.16,3.53,17.58,,,,,,,,,,,,,,,,
2019,1197.0,69.8,59.5,26.4,53.2,5.8,14.4,11.2,17.9,10.4,26.6,12.4,18.0,7.8,5.4,17.5,,,,,,,,,,,,,,,,
2019,1198.0,82.73,75.13,28.8,63.27,9.13,26.33,16.0,25.0,10.0,26.53,15.2,13.33,9.8,5.2,18.0,,,,,,,,,,,,,,,,
2019,1199.0,77.44,65.15,27.07,58.52,7.78,22.3,15.52,21.11,11.19,26.96,13.56,13.63,7.22,3.89,18.7,,,,,,,,,,,,,,,,
2019,1200.0,72.64,61.82,25.55,56.64,8.73,23.55,12.82,17.82,9.27,25.45,13.18,10.64,6.0,4.27,18.09,,,,,,,,,,,,,,,,
2019,1201.0,79.68,64.86,27.41,58.05,11.27,28.55,13.59,18.59,9.27,26.64,14.95,12.05,7.59,3.27,18.09,,,,,,,,,,,,,,,,
2019,1202.0,80.18,64.5,29.18,60.14,10.86,28.86,10.95,15.41,10.09,27.68,17.09,12.95,9.14,4.86,14.95,,,,,,,,,,,,,,,,
2019,1203.0,70.44,60.22,24.0,56.22,5.89,18.22,16.56,23.67,8.89,30.33,12.44,12.78,5.89,4.33,15.78,,,,,,,,,,,,,,,,
2019,1204.0,83.68,72.53,30.05,58.21,6.11,17.26,17.47,24.63,9.42,26.74,11.37,14.47,7.95,3.68,18.11,,,,,,,,,,,,,,,,
2019,1205.0,77.65,68.4,27.1,55.85,7.7,20.05,15.75,21.6,7.45,27.7,15.35,10.85,6.45,2.7,15.25,,,,,,,,,,,,,,,,
2019,1206.0,75.22,64.89,26.39,56.11,7.28,19.56,15.17,20.28,8.83,26.61,13.72,11.17,6.17,2.94,15.06,,,,,,,,,,,,,,,,
2019,1207.0,85.79,76.21,29.11,62.0,8.74,22.42,18.84,25.74,10.74,30.68,17.37,14.37,6.89,4.16,16.79,,,,,,,,,,,,,,,,
2019,1208.0,84.0,67.27,28.91,57.18,7.73,20.18,18.45,24.73,11.82,31.64,16.55,16.27,6.36,6.45,17.64,,,,,,,,,,,,,,,,
2019,1209.0,78.26,69.74,26.65,57.0,10.43,25.48,14.52,21.48,7.74,25.52,13.09,11.48,8.17,4.74,17.43,,,,,,,,,,,,,,,,
2019,1210.0,75.5,60.64,26.86,52.07,6.29,18.21,15.5,22.57,7.5,27.43,17.29,14.79,8.5,5.93,17.5,,,,,,,,,,,,,,,,
2019,1211.0,90.73,63.6,32.83,60.9,8.0,21.57,17.07,22.13,9.8,29.73,18.8,10.17,7.57,5.77,15.97,,,,,,,,,,,,,,,,
2019,1212.0,73.14,60.14,24.79,53.0,7.21,16.5,16.36,22.64,9.0,30.86,12.21,15.29,5.64,4.07,17.79,,,,,,,,,,,,,,,,
2019,1213.0,79.84,62.42,27.74,58.37,7.58,21.68,16.79,22.89,11.42,27.37,14.58,12.47,6.84,2.11,16.37,,,,,,,,,,,,,,,,
2019,1214.0,84.92,71.33,28.92,60.0,9.0,23.08,18.08,22.58,8.92,28.25,16.17,10.75,7.25,3.42,16.0,,,,,,,,,,,,,,,,
2019,1216.0,77.71,66.41,26.41,54.29,10.65,25.65,14.24,19.53,8.12,25.12,14.65,10.59,6.76,2.24,14.53,,,,,,,,,,,,,,,,
2019,1217.0,74.18,66.12,25.35,55.18,9.0,23.06,14.47,19.59,9.53,28.41,12.06,14.82,6.53,3.71,16.82,,,,,,,,,,,,,,,,
2019,1218.0,77.81,64.19,27.12,56.94,9.12,23.88,14.44,20.12,9.06,27.31,16.75,11.75,5.0,1.94,19.19,,,,,,,,,,,,,,,,
2019,1219.0,70.0,61.71,25.14,54.43,6.21,18.21,13.5,18.79,12.14,26.36,13.71,12.5,4.86,2.93,15.07,,,,,,,,,,,,,,,,
2019,1220.0,85.12,70.85,29.15,57.81,9.12,22.5,17.69,21.85,8.04,24.5,14.58,9.35,6.58,3.58,14.27,,,,,,,,,,,,,,,,
2019,1221.0,72.56,65.25,27.5,56.56,7.38,20.25,10.19,15.0,7.94,22.25,17.56,9.25,6.94,4.69,13.69,,,,,,,,,,,,,,,,
2019,1222.0,76.81,60.35,26.97,59.74,9.32,25.52,13.55,18.97,12.45,29.13,15.23,11.61,6.61,4.61,19.1,,,,,,,,,,,,,,,,
2019,1223.0,88.4,79.2,31.2,62.8,7.3,18.9,18.7,27.9,11.8,26.0,16.8,13.9,8.0,2.4,19.1,,,,,,,,,,,,,,,,
2019,1224.0,78.43,70.71,27.57,59.93,7.5,18.36,15.79,20.86,10.64,25.71,13.57,12.57,5.36,4.14,18.14,,,,,,,,,,,,,,,,
2019,1225.0,78.33,71.67,25.67,49.67,9.33,17.0,17.67,21.67,6.33,25.67,12.67,13.33,6.67,1.67,19.33,,,,,,,,,,,,,,,,
2019,1226.0,74.44,68.56,25.89,58.67,10.56,26.56,12.11,15.33,10.0,25.0,14.44,10.56,4.67,3.11,16.89,,,,,,,,,,,,,,,,
2019,1227.0,77.14,68.36,27.71,57.14,10.29,26.36,11.43,16.71,8.71,27.36,16.86,14.71,6.29,4.79,20.21,,,,,,,,,,,,,,,,
2019,1228.0,81.25,68.67,29.25,60.92,8.5,21.92,14.25,20.42,9.92,26.25,15.33,12.92,7.75,3.08,20.58,,,,,,,,,,,,,,,,
2019,1229.0,71.69,64.69,25.81,57.62,7.31,20.56,12.75,17.25,8.44,28.06,13.75,12.06,5.12,3.69,17.56,,,,,,,,,,,,,,,,
2019,1230.0,72.5,68.0,27.5,56.5,4.0,13.0,13.5,15.5,9.0,23.5,12.5,13.5,6.5,2.0,16.0,,,,,,,,,,,,,,,,
2019,1231.0,79.76,64.18,29.47,57.41,6.59,18.41,14.24,21.41,9.12,27.53,15.71,12.53,7.12,4.53,16.94,,,,,,,,,,,,,,,,
2019,1232.0,75.0,63.15,25.77,55.38,6.92,15.54,16.54,22.92,8.38,26.69,11.77,12.38,7.38,2.46,19.85,,,,,,,,,,,,,,,,
2019,1233.0,79.35,69.53,26.65,56.24,9.76,25.0,16.29,21.65,8.82,27.29,13.88,11.47,6.53,2.71,15.59,,,,,,,,,,,,,,,,
2019,1234.0,83.18,69.73,27.32,56.18,8.91,22.55,19.64,26.09,9.64,26.91,17.0,12.18,6.59,3.64,15.0,,,,,,,,,,,,,,,,
2019,1235.0,79.96,62.91,28.57,58.09,9.22,23.61,13.61,18.13,8.91,27.61,16.26,10.83,7.09,4.91,14.04,,,,,,,,,,,,,,,,
2019,1236.0,88.6,74.27,31.4,60.93,11.87,27.47,13.93,19.73,7.87,27.13,16.67,11.27,8.07,5.2,15.53,,,,,,,,,,,,,,,,
2019,1237.0,76.86,67.21,26.57,57.14,7.14,19.43,16.57,23.07,12.07,26.43,15.29,14.71,7.07,2.86,17.0,,,,,,,,,,,,,,,,
2019,1238.0,65.91,57.64,23.09,51.73,4.55,15.27,15.18,23.36,11.18,25.73,12.45,12.55,6.18,4.18,17.64,,,,,,,,,,,,,,,,
2019,1239.0,81.2,69.3,29.1,60.4,6.6,18.4,16.4,22.3,11.1,30.0,16.2,14.8,5.8,6.7,15.1,,,,,,,,,,,,,,,,
2019,1240.0,79.55,66.18,29.14,61.41,6.55,19.82,14.73,19.64,11.41,28.95,13.14,12.82,7.14,4.0,16.09,,,,,,,,,,,,,,,,
2019,1241.0,77.75,71.83,25.75,51.17,7.92,19.08,18.33,23.58,8.42,22.42,11.67,13.33,7.0,3.33,18.33,,,,,,,,,,,,,,,,
2019,1242.0,78.96,67.72,28.28,59.24,7.48,20.28,14.92,21.68,10.32,28.68,14.64,12.56,7.12,4.32,16.4,,,,,,,,,,,,,,,,
2019,1243.0,69.04,57.0,25.04,54.6,7.36,20.56,11.6,17.56,9.16,24.8,14.92,11.04,7.72,2.32,16.08,,,,,,,,,,,,,,,,
2019,1244.0,75.0,69.0,28.0,62.5,5.0,14.5,14.0,21.75,12.0,23.75,16.25,10.75,7.75,4.25,16.25,,,,,,,,,,,,,,,,
2019,1245.0,78.1,69.1,27.1,60.65,8.7,23.95,15.2,20.6,11.3,24.2,14.95,10.7,7.3,3.65,18.1,,,,,,,,,,,,,,,,
2019,1246.0,77.37,61.26,26.96,55.15,6.3,16.41,17.15,23.11,11.78,27.15,13.7,12.56,6.56,5.41,15.7,,,,,,,,,,,,,,,,
2019,1247.0,71.2,61.5,24.5,55.4,10.1,25.5,12.1,16.2,10.1,27.0,14.8,12.8,6.8,4.7,16.5,,,,,,,,,,,,,,,,
2019,1248.0,77.0,71.78,27.67,56.22,9.22,21.89,12.44,16.56,8.0,25.22,16.22,13.44,5.78,5.11,15.78,,,,,,,,,,,,,,,,
2019,1249.0,79.81,68.94,27.5,57.69,7.88,20.38,16.94,23.31,12.19,25.44,15.0,13.12,7.56,2.69,18.81,,,,,,,,,,,,,,,,
2019,1250.0,84.35,73.45,28.45,56.15,9.4,21.35,18.05,22.8,7.4,29.95,15.2,13.75,5.45,2.15,17.55,,,,,,,,,,,,,,,,
2019,1251.0,72.8,58.04,26.44,53.0,8.36,21.96,11.56,14.8,7.2,24.88,14.72,10.8,6.36,2.4,14.72,,,,,,,,,,,,,,,,
2019,1252.0,85.52,68.43,29.57,58.87,9.35,23.96,17.04,22.74,8.83,28.35,18.17,13.26,7.13,2.78,17.13,,,,,,,,,,,,,,,,
2019,1253.0,76.08,70.38,25.69,58.85,5.38,16.15,19.31,26.38,11.92,26.77,10.54,13.0,6.54,3.31,16.31,,,,,,,,,,,,,,,,
2019,1254.0,78.8,69.67,26.87,58.4,10.0,25.87,15.07,21.27,10.27,26.93,14.33,14.87,7.67,5.33,18.33,,,,,,,,,,,,,,,,
2019,1255.0,73.25,64.42,23.75,52.83,10.42,27.83,15.33,20.33,8.17,29.08,13.08,13.83,5.58,2.33,16.67,,,,,,,,,,,,,,,,
2019,1256.0,75.5,65.17,25.72,56.72,7.89,22.06,16.17,23.67,10.56,25.56,14.89,11.44,6.72,3.83,15.17,,,,,,,,,,,,,,,,
2019,1257.0,79.15,62.8,26.15,56.25,8.55,23.8,18.3,23.4,9.95,28.95,14.1,12.1,4.7,3.05,16.2,,,,,,,,,,,,,,,,
2019,1258.0,70.44,60.06,23.67,49.78,5.17,15.33,17.94,22.83,8.39,23.56,13.61,12.72,7.44,3.06,18.11,,,,,,,,,,,,,,,,
2019,1259.0,79.45,69.0,27.91,58.18,6.91,18.27,16.73,23.55,10.91,25.18,15.91,13.18,9.55,2.27,17.0,,,,,,,,,,,,,,,,
2019,1260.0,73.42,58.58,26.95,49.05,7.42,16.58,12.11,18.53,5.53,25.84,15.84,10.95,5.84,2.47,13.95,,,,,,,,,,,,,,,,
2019,1261.0,82.15,70.69,28.96,62.04,6.77,20.54,17.46,23.04,13.38,25.73,13.31,12.5,9.42,4.46,18.31,,,,,,,,,,,,,,,,
2019,1262.0,85.54,74.15,30.15,57.92,9.08,22.77,16.15,21.85,9.38,26.46,17.31,12.92,5.15,2.62,17.92,,,,,,,,,,,,,,,,
2019,1263.0,70.25,60.5,25.0,51.25,6.75,19.75,13.5,18.0,5.0,27.75,17.75,13.5,9.25,3.0,15.0,,,,,,,,,,,,,,,,
2019,1264.0,64.45,57.09,22.55,47.09,8.64,20.18,10.73,17.09,8.09,21.09,12.82,14.64,7.09,2.27,21.36,,,,,,,,,,,,,,,,
2019,1265.0,73.17,62.58,25.67,52.08,8.75,21.67,13.08,18.92,7.5,25.67,14.08,11.75,5.17,2.5,17.25,,,,,,,,,,,,,,,,
2019,1266.0,80.75,65.62,27.46,57.42,9.67,23.25,16.17,20.71,9.42,29.67,14.04,14.04,5.29,5.0,17.71,,,,,,,,,,,,,,,,
2019,1267.0,86.89,75.89,30.16,62.79,10.74,27.89,15.84,21.05,9.26,24.53,16.0,11.74,9.95,4.37,18.42,,,,,,,,,,,,,,,,
2019,1268.0,75.41,62.23,26.41,55.95,7.5,20.09,15.09,19.95,11.09,29.68,14.23,12.86,5.05,5.05,15.18,,,,,,,,,,,,,,,,
2019,1269.0,81.27,70.45,29.73,57.45,9.27,21.91,12.55,19.09,9.64,25.55,18.55,12.82,4.64,2.82,18.64,,,,,,,,,,,,,,,,
2019,1270.0,82.83,72.67,27.83,54.5,7.83,19.33,19.33,25.17,9.33,26.17,16.67,13.67,5.0,2.33,14.17,,,,,,,,,,,,,,,,
2019,1271.0,66.6,62.4,23.2,50.8,4.8,15.2,15.4,21.4,10.0,28.4,12.0,17.0,5.4,2.6,19.2,,,,,,,,,,,,,,,,
2019,1272.0,85.43,70.48,29.71,61.57,7.57,22.48,18.43,25.67,12.0,27.33,16.9,14.95,8.24,4.62,18.62,,,,,,,,,,,,,,,,
2019,1273.0,79.11,67.33,28.11,56.0,9.44,22.89,13.44,18.78,7.67,25.33,14.67,10.89,6.22,3.11,17.67,,,,,,,,,,,,,,,,
2019,1274.0,77.57,62.86,26.79,57.36,9.21,24.21,14.79,19.86,9.64,26.36,14.71,12.0,7.79,4.14,14.86,,,,,,,,,,,,,,,,
2019,1275.0,74.46,62.85,25.69,56.92,9.38,26.0,13.69,19.85,11.85,26.85,12.62,12.54,6.69,2.85,17.92,,,,,,,,,,,,,,,,
2019,1276.0,72.07,55.75,26.39,57.36,8.25,22.79,11.04,16.0,8.71,27.36,14.64,8.71,6.32,4.36,13.29,,,,,,,,,,,,,,,,
2019,1277.0,80.04,62.86,28.25,57.68,8.25,21.82,15.29,19.82,11.21,30.61,19.46,12.21,5.18,5.25,16.32,,,,,,,,,,,,,,,,
2019,1278.0,77.95,67.48,26.19,56.48,6.0,16.62,19.57,27.67,11.76,26.86,16.57,12.52,5.52,4.38,16.43,,,,,,,,,,,,,,,,
2019,1279.0,79.15,65.75,27.6,56.9,8.65,22.35,15.3,19.4,9.7,25.4,16.2,12.7,8.7,3.7,16.9,,,,,,,,,,,,,,,,
2019,1280.0,79.65,66.0,28.26,57.17,9.35,22.91,13.78,18.52,10.91,24.57,15.48,12.91,8.3,5.04,16.43,,,,,,,,,,,,,,,,
2019,1281.0,70.73,58.13,25.07,57.07,7.87,22.67,12.73,17.93,10.93,26.87,11.67,11.93,5.87,2.13,19.33,,,,,,,,,,,,,,,,
2019,1282.0,79.5,65.9,27.3,56.5,9.4,22.8,15.5,20.6,7.3,22.2,12.4,9.7,8.0,2.9,18.1,,,,,,,,,,,,,,,,
2019,1283.0,71.33,58.6,24.73,49.6,7.2,18.0,14.67,21.0,7.47,23.13,11.53,12.47,7.67,4.2,16.07,,,,,,,,,,,,,,,,
2019,1284.0,70.43,62.0,23.5,51.86,4.93,12.57,18.5,25.79,10.0,26.64,11.07,13.79,6.29,3.29,17.64,,,,,,,,,,,,,,,,
2019,1285.0,80.12,66.96,29.25,57.5,8.88,21.75,12.75,18.04,8.58,25.96,15.42,11.25,6.54,2.83,18.46,,,,,,,,,,,,,,,,
2019,1286.0,85.21,74.57,29.07,59.36,10.07,24.79,17.0,22.43,8.57,27.36,16.79,11.36,6.0,1.43,16.21,,,,,,,,,,,,,,,,
2019,1287.0,77.27,71.36,26.27,56.36,8.64,20.91,16.09,22.18,10.18,25.36,15.55,12.91,5.27,5.55,15.36,,,,,,,,,,,,,,,,
2019,1288.0,76.12,65.5,27.12,67.0,6.12,18.62,15.75,22.5,13.75,22.38,13.62,11.5,8.88,2.88,19.5,,,,,,,,,,,,,,,,
2019,1290.0,69.4,61.2,24.6,56.0,5.8,16.2,14.4,20.8,10.8,30.0,12.2,13.8,5.2,3.4,14.2,,,,,,,,,,,,,,,,
2019,1291.0,72.0,65.0,24.14,52.57,7.71,20.57,16.0,22.14,8.71,24.71,12.71,11.71,4.14,3.14,16.0,,,,,,,,,,,,,,,,
2019,1292.0,73.78,66.0,25.78,55.44,9.0,22.78,13.22,20.11,10.56,26.56,14.11,13.67,5.22,2.56,17.0,,,,,,,,,,,,,,,,
2019,1293.0,82.88,65.8,30.16,60.4,7.68,22.0,14.88,19.88,10.68,27.44,17.92,12.0,7.28,4.6,16.04,,,,,,,,,,,,,,,,
2019,1294.0,77.05,64.11,26.63,56.68,10.11,26.79,13.68,18.79,9.32,26.58,13.95,11.16,5.79,3.05,16.26,,,,,,,,,,,,,,,,
2019,1295.0,76.12,66.81,25.44,53.12,10.19,24.94,15.06,19.81,5.75,26.5,11.75,9.56,4.88,2.5,13.94,,,,,,,,,,,,,,,,
2019,1296.0,80.0,67.13,29.53,58.4,8.2,18.53,12.73,16.8,8.67,27.2,12.67,11.13,5.27,2.0,18.47,,,,,,,,,,,,,,,,
2019,1297.0,80.21,67.88,28.17,57.75,9.0,23.75,14.88,22.0,10.29,27.04,17.58,12.17,6.5,3.83,18.42,,,,,,,,,,,,,,,,
2019,1298.0,73.08,64.92,25.75,55.25,7.83,19.92,13.75,19.92,11.17,28.75,15.08,13.42,5.33,2.0,16.25,,,,,,,,,,,,,,,,
2019,1299.0,72.47,62.35,26.65,55.88,6.82,18.71,12.35,18.53,9.12,25.35,14.35,12.94,6.94,3.29,15.82,,,,,,,,,,,,,,,,
2019,1300.0,75.13,63.27,26.67,54.8,7.27,20.07,14.53,19.93,10.4,26.13,16.4,13.4,5.13,2.93,16.73,,,,,,,,,,,,,,,,
2019,1301.0,85.14,66.27,30.86,63.41,8.82,22.5,14.59,20.23,13.59,27.27,17.32,13.32,7.5,3.77,18.64,,,,,,,,,,,,,,,,
2019,1303.0,82.7,73.25,30.85,62.4,8.65,21.3,12.35,16.7,9.05,26.35,13.45,8.55,5.2,1.75,14.35,,,,,,,,,,,,,,,,
2019,1304.0,77.65,58.71,27.35,58.0,8.53,22.76,14.41,20.29,9.35,27.35,14.71,10.35,8.12,5.41,14.47,,,,,,,,,,,,,,,,
2019,1305.0,83.28,65.66,28.31,58.86,9.28,25.41,17.38,24.03,9.1,28.07,15.83,9.9,6.34,3.72,16.48,,,,,,,,,,,,,,,,
2019,1306.0,63.33,58.33,22.0,52.67,9.0,27.67,10.33,15.0,5.67,25.0,12.67,10.0,4.67,0.67,16.0,,,,,,,,,,,,,,,,
2019,1307.0,81.85,68.77,26.69,57.92,10.0,26.38,18.46,25.54,11.08,29.62,15.69,15.08,7.08,4.0,18.38,,,,,,,,,,,,,,,,
2019,1308.0,79.57,63.93,28.11,59.0,9.93,27.79,13.43,19.79,11.89,25.57,15.07,12.14,5.43,2.54,18.11,,,,,,,,,,,,,,,,
2019,1309.0,75.47,66.0,25.87,56.27,6.67,16.4,17.07,23.87,11.47,23.8,14.6,13.87,7.93,4.2,19.87,,,,,,,,,,,,,,,,
2019,1310.0,78.38,71.38,27.0,59.08,9.23,23.15,15.15,20.69,9.85,28.0,12.69,12.15,4.23,4.31,13.77,,,,,,,,,,,,,,,,
2019,1311.0,77.1,66.8,27.5,60.9,11.0,27.5,11.1,15.1,9.0,23.7,15.2,10.1,7.4,4.3,17.6,,,,,,,,,,,,,,,,
2019,1312.0,75.35,66.5,25.25,53.9,7.4,19.5,17.45,24.6,7.6,28.85,12.35,12.35,6.75,3.0,17.05,,,,,,,,,,,,,,,,
2019,1313.0,77.11,66.44,25.44,56.39,8.33,21.33,17.89,24.56,10.0,27.94,13.61,14.83,5.5,4.22,21.33,,,,,,,,,,,,,,,,
2019,1314.0,89.48,71.3,32.11,67.11,9.19,23.89,16.07,21.56,13.07,31.63,20.0,13.19,7.67,3.89,16.78,,,,,,,,,,,,,,,,
