,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppORB,DRB,oppDRB,Wins,Seed
494,1329,2010,74.31,68.09,25.53,23.47,56.78,55.97,8.38,7.03,14.88,14.12,20.81,20.53,12.72,13.34,10.12,9.88,25.88,24.19,0,07
495,1424,2010,72.75,63.97,26.56,20.53,57.31,51.53,6.72,5.88,12.91,17.03,17.91,24.25,11.78,15.31,9.53,10.56,24.19,23.84,0,08
496,1320,2010,63.31,54.28,21.5,19.53,49.91,48.41,6.59,5.69,13.72,9.53,18.19,13.81,10.53,12.25,9.53,8.03,22.94,21.47,2,09
497,1210,2010,72.52,66.09,26.3,22.85,57.88,59.82,6.0,6.55,13.91,13.85,21.67,20.76,16.33,15.06,13.7,13.97,26.55,22.0,1,10
498,1361,2010,69.81,62.35,25.42,21.97,54.0,53.9,5.35,6.61,13.61,11.81,22.16,16.97,13.55,13.39,13.13,11.03,23.71,19.55,0,11
499,1308,2010,78.5,78.0,27.16,28.38,58.81,62.88,8.53,7.75,15.66,13.5,22.34,19.59,12.91,13.44,10.41,12.97,25.03,24.69,0,12
500,1222,2010,78.82,75.09,27.48,26.58,65.73,57.45,8.3,5.76,15.55,16.18,21.91,22.82,9.03,16.88,12.91,13.27,21.42,28.97,0,13
501,1325,2010,73.44,68.56,24.5,23.91,57.53,58.44,7.24,5.94,17.21,14.79,23.47,21.03,12.71,15.06,11.38,13.03,25.35,25.21,1,14
502,1364,2010,67.57,65.96,22.32,22.61,50.21,54.04,6.86,6.57,16.07,14.18,23.57,21.36,15.5,15.11,8.89,11.57,23.86,23.43,0,15
503,1250,2010,75.12,70.03,25.53,24.88,55.97,58.91,6.66,7.09,17.41,13.19,24.31,18.53,13.0,13.66,10.19,10.81,26.31,24.12,0,16
504,1393,2010,81.47,66.88,30.06,24.59,58.28,61.66,6.72,7.72,14.62,9.97,21.78,15.62,15.09,16.25,12.12,14.0,26.03,20.5,2,01
505,1243,2010,79.47,69.22,26.25,22.94,58.53,54.72,6.72,5.41,20.25,17.94,30.47,25.88,14.59,17.06,15.31,11.91,23.94,22.0,3,02
506,1338,2010,68.09,61.38,23.56,22.22,52.84,55.5,5.31,5.0,15.66,11.94,22.53,18.19,12.41,10.72,12.31,11.53,24.91,20.84,1,03
507,1435,2010,77.55,69.9,26.06,25.13,55.23,60.29,6.13,6.35,19.29,13.29,26.52,20.94,13.65,13.58,10.74,13.55,25.16,22.06,0,04
508,1139,2010,70.09,60.03,22.72,21.19,50.19,51.12,6.75,5.0,17.91,12.66,23.94,18.31,12.41,13.69,9.25,8.75,23.59,20.41,5,05
509,1462,2010,80.03,69.06,27.59,25.09,59.16,61.06,6.97,5.59,17.88,13.28,25.06,20.25,13.22,13.12,12.5,11.5,27.59,23.19,2,06
510,1140,2010,82.61,65.67,28.39,23.0,58.91,56.06,8.12,5.91,17.7,13.76,22.52,20.39,11.3,15.61,10.18,9.91,26.79,22.64,1,07
511,1211,2010,77.52,67.87,27.0,24.23,54.74,59.06,5.55,6.35,17.97,13.06,26.97,20.03,13.06,12.87,10.58,10.97,27.35,22.03,1,08
512,1199,2010,68.48,60.16,24.58,20.61,54.03,55.13,5.81,6.45,13.52,12.48,20.94,18.68,16.77,16.06,12.74,12.23,25.29,20.23,0,09
513,1196,2010,71.61,65.42,25.94,24.52,58.42,57.18,5.85,6.03,13.88,10.36,19.76,15.39,12.18,13.73,13.18,11.7,23.79,22.76,0,10
514,1278,2010,72.91,64.03,26.26,22.24,55.5,55.26,7.03,7.15,13.35,12.41,19.03,18.21,12.74,14.41,10.79,11.56,24.38,21.62,0,11
515,1431,2010,75.78,64.19,27.09,21.38,56.94,54.81,6.16,5.72,15.44,15.72,22.97,23.5,13.16,15.91,9.91,11.5,26.44,24.06,0,12
516,1293,2010,76.09,61.03,26.78,21.28,53.94,54.75,6.28,5.47,16.25,13.0,23.12,18.59,14.5,16.53,12.0,12.12,24.25,18.72,1,13
517,1324,2010,75.22,71.72,26.16,26.94,58.81,59.09,5.81,5.28,17.09,12.56,23.91,18.59,13.72,12.84,13.59,11.06,24.44,22.91,0,14
518,1317,2010,73.47,69.9,24.13,25.6,52.57,59.07,5.27,4.97,19.93,13.73,27.77,19.3,14.77,12.8,10.53,11.1,25.9,22.2,0,15
519,1436,2010,70.62,64.35,23.62,22.59,53.47,56.94,4.74,5.47,18.65,13.71,27.06,19.91,14.06,13.62,12.26,12.41,24.85,21.59,0,16
520,1326,2011,77.09,59.82,27.44,22.71,55.59,53.38,7.38,6.29,14.82,8.12,21.03,11.15,10.18,15.03,11.21,9.12,23.29,20.56,2,01
521,1314,2011,76.67,67.76,27.91,25.27,62.09,62.52,5.24,7.12,15.61,10.09,23.55,15.52,13.52,14.18,14.18,12.03,28.33,23.97,3,02
522,1393,2011,73.61,63.33,26.88,22.58,57.33,57.39,6.36,7.03,13.48,11.15,20.45,16.88,12.12,14.0,12.61,12.73,25.24,21.42,1,03
523,1246,2011,76.42,63.85,26.79,22.67,58.18,58.0,7.36,5.76,15.48,12.76,21.58,17.79,10.67,12.27,12.09,11.55,26.0,22.3,4,04
524,1452,2011,69.55,64.1,23.68,22.68,55.42,55.45,6.26,5.19,15.94,13.55,22.58,19.61,12.1,12.06,14.39,12.74,23.03,21.16,1,05
525,1462,2011,72.61,64.55,24.61,22.03,53.19,54.77,5.52,6.55,17.87,13.94,23.9,19.06,11.97,12.45,10.23,9.77,25.26,21.35,0,06
526,1449,2011,83.52,70.39,30.36,23.94,64.48,57.61,8.82,5.21,13.97,17.3,20.94,25.61,12.36,14.88,14.03,11.79,25.3,22.94,1,07
527,1206,2011,73.34,61.53,25.91,22.06,54.66,54.25,6.72,5.56,14.81,11.84,21.47,17.38,10.94,13.62,10.59,11.09,24.5,21.69,1,08
528,1437,2011,72.72,65.56,24.28,22.44,55.22,55.34,6.34,6.44,17.81,14.25,23.5,20.03,11.97,12.06,12.25,10.75,24.88,21.75,0,09
529,1208,2011,68.81,64.28,25.0,22.34,55.38,56.44,4.72,5.81,14.09,13.78,20.25,19.81,13.41,12.22,12.38,11.78,25.34,21.25,0,10
530,1266,2011,76.09,69.06,26.62,25.32,56.91,57.94,5.26,7.29,17.59,11.12,25.44,16.91,11.97,14.06,12.41,11.65,23.79,21.85,2,11
531,1155,2011,68.25,60.94,23.72,21.22,53.72,53.06,6.5,5.5,14.31,13.0,20.66,18.41,13.34,15.19,11.47,11.28,23.44,21.72,1,12
532,1412,2011,68.9,62.33,24.6,22.43,55.9,54.73,7.57,5.07,12.13,12.4,16.87,17.77,12.27,12.43,11.5,10.97,24.5,22.57,0,12
533,1343,2011,69.5,63.93,24.43,22.67,52.8,53.5,6.13,4.77,14.5,13.83,19.77,19.1,12.3,11.93,9.77,9.17,24.73,21.57,0,13
534,1232,2011,65.84,64.78,22.34,21.09,52.66,52.19,6.75,5.72,14.41,16.88,20.22,23.56,14.06,12.69,10.53,10.47,24.41,23.12,0,14
535,1254,2011,82.59,73.88,28.03,28.38,60.12,65.56,6.91,6.41,19.62,10.72,30.44,16.41,15.34,14.97,14.47,13.0,27.38,23.75,0,15
536,1106,2011,61.56,64.44,20.91,20.5,52.56,49.66,4.81,5.34,14.94,18.09,24.53,26.16,15.72,15.59,13.31,11.25,22.28,23.5,0,16
537,1427,2011,70.48,70.72,23.48,24.07,54.72,56.9,7.14,7.45,16.38,15.14,22.76,21.52,13.48,13.69,10.34,12.03,24.07,24.21,1,16
538,1181,2011,81.06,64.26,28.12,24.0,59.97,60.03,8.0,4.59,16.82,11.68,22.44,18.12,12.24,14.97,12.29,13.06,25.97,22.47,2,01
539,1361,2011,71.03,58.91,26.09,21.38,57.0,54.25,5.78,4.91,13.06,11.25,18.66,15.66,11.03,12.69,12.59,10.56,24.69,20.94,2,02
540,1163,2011,73.4,66.37,26.0,24.31,60.06,60.6,5.83,6.31,15.57,11.43,20.63,16.6,11.74,12.14,14.43,13.34,25.14,22.14,6,03
541,1400,2011,74.91,61.38,26.47,22.32,58.32,58.24,5.71,4.32,16.26,12.41,25.21,18.09,11.82,13.0,13.79,11.62,26.71,22.29,1,04
542,1112,2011,76.53,67.47,25.41,24.71,54.0,55.74,7.94,4.59,17.76,13.47,23.79,20.24,12.85,12.68,10.41,9.85,24.18,20.82,3,05
543,1153,2011,68.97,59.21,24.15,20.97,55.45,51.0,6.42,4.82,14.24,12.45,21.39,17.88,11.58,14.36,13.09,9.94,22.55,21.03,1,06
544,1396,2011,70.94,62.16,25.59,23.0,57.12,55.91,6.09,5.41,13.66,10.75,19.69,15.28,10.78,13.31,11.03,9.97,25.06,23.28,1,07
545,1276,2011,65.5,62.62,23.5,22.75,53.12,53.09,8.12,6.47,10.38,10.66,14.81,15.75,10.16,11.56,8.06,9.78,23.53,24.12,1,08
546,1397,2011,70.64,67.3,24.91,22.79,57.52,54.97,5.21,6.7,15.61,15.03,22.85,21.3,13.21,14.09,13.88,11.39,24.09,22.42,0,09
547,1336,2011,63.03,62.42,22.45,22.55,51.33,51.45,6.3,6.97,11.82,10.36,16.3,14.97,10.55,10.82,9.97,9.33,21.61,20.88,0,10
548,1281,2011,80.84,71.84,28.88,25.03,62.66,56.88,7.09,5.75,16.0,16.03,21.75,23.16,12.53,18.16,12.16,12.97,22.38,24.44,0,11
549,1272,2011,72.03,68.09,25.44,23.68,56.5,57.0,6.0,5.88,15.15,14.85,22.29,21.97,15.29,14.85,12.09,12.85,23.59,22.09,0,12
550,1324,2011,85.09,76.55,29.88,27.91,60.39,63.18,8.0,6.64,17.33,14.09,24.15,19.48,13.67,12.0,12.45,12.18,26.3,21.79,0,13
551,1137,2011,70.76,63.42,24.58,21.67,54.67,55.21,6.88,6.36,14.73,13.73,18.73,19.76,11.36,11.94,8.15,10.48,25.97,23.24,0,14
552,1294,2011,71.03,66.66,22.48,21.38,52.76,51.45,7.97,7.55,18.1,16.34,23.45,22.97,14.48,13.66,11.79,9.48,23.79,21.21,0,15
553,1214,2011,66.9,61.87,22.61,21.29,55.94,56.55,6.42,5.45,15.26,13.84,23.58,20.74,12.13,15.74,11.1,13.77,24.48,26.52,0,16
554,1338,2011,74.06,60.97,26.09,21.69,55.03,54.47,5.88,5.75,16.0,11.84,23.81,17.66,11.66,11.31,14.22,10.5,25.66,18.97,1,01
555,1196,2011,71.55,63.06,25.94,23.73,56.18,55.82,6.21,5.67,13.45,9.94,20.18,14.85,12.42,12.55,13.09,10.39,24.42,21.03,3,02
556,1140,2011,81.27,67.85,27.55,24.24,61.09,58.52,8.18,5.97,18.0,13.39,23.82,19.42,11.0,14.58,11.45,10.85,27.0,24.88,2,03
557,1458,2011,68.19,58.32,23.87,20.84,53.61,48.55,8.06,5.23,12.39,11.42,15.03,15.23,7.39,9.68,10.55,7.97,21.52,20.32,2,04
558,1243,2011,72.71,66.13,24.87,22.13,57.16,52.45,7.06,5.06,15.9,16.81,24.42,23.81,14.97,15.68,14.65,10.39,23.13,20.9,1,05
559,1385,2011,70.06,66.41,24.38,22.22,53.59,51.59,4.25,7.62,17.06,14.34,24.0,20.56,12.44,16.09,10.91,10.69,21.84,22.0,0,06
560,1417,2011,69.97,65.78,24.53,24.03,53.75,57.75,5.19,5.0,15.72,12.72,23.0,19.06,14.84,12.06,11.81,11.66,25.41,21.03,1,07
561,1139,2011,72.48,65.0,24.71,22.55,55.81,52.55,7.45,6.19,15.61,13.71,21.45,20.74,11.29,12.58,10.87,9.1,24.06,22.65,5,08
562,1330,2011,65.85,58.3,23.85,21.06,54.03,52.12,4.88,7.21,13.27,8.97,20.0,14.45,12.39,11.42,15.48,9.33,24.7,18.7,0,09
563,1277,2011,68.12,65.97,23.81,23.06,55.44,54.84,6.31,6.28,14.19,13.56,20.34,20.47,13.31,11.84,11.94,10.06,25.25,22.59,0,10
564,1211,2011,75.88,65.19,26.34,22.12,55.53,55.25,5.62,7.12,17.56,13.81,23.12,19.75,13.53,14.66,11.47,10.53,25.88,20.84,1,11
565,1429,2011,71.28,58.0,24.38,20.31,52.28,53.03,5.84,5.31,16.69,12.06,22.69,18.03,11.81,12.16,10.59,9.22,26.62,20.38,0,12
566,1125,2011,80.35,61.94,27.24,20.62,58.71,50.71,9.44,5.03,16.44,15.68,22.32,23.24,13.94,19.18,13.09,11.06,23.26,21.41,0,13
567,1459,2011,73.82,67.85,26.09,23.39,54.45,52.3,5.85,5.52,15.79,15.55,22.85,21.76,11.85,13.42,11.06,10.39,21.42,20.94,0,14
568,1364,2011,67.86,65.76,23.14,21.48,51.31,53.31,6.97,6.9,14.62,15.9,19.1,22.76,14.31,13.28,8.72,11.21,23.97,22.03,0,15
569,1114,2011,66.27,67.55,21.97,22.58,53.12,51.0,6.7,6.15,15.64,16.24,22.52,23.12,11.64,13.55,10.3,10.39,22.18,24.82,0,16
570,1421,2011,71.79,68.79,25.24,23.66,56.24,56.14,4.86,6.28,16.45,15.21,23.48,22.21,15.21,17.28,11.34,13.0,23.28,24.0,1,16
571,1242,2011,82.38,65.24,29.59,22.88,57.62,57.62,7.26,5.71,15.94,13.76,23.41,18.88,13.47,14.32,11.68,10.47,26.88,20.29,3,01
572,1323,2011,76.0,65.62,25.09,24.06,53.84,58.88,8.09,6.81,17.72,10.69,24.44,15.0,10.69,10.34,10.94,11.09,26.0,21.38,1,02
573,1345,2011,72.66,61.44,25.69,22.38,57.38,54.22,6.94,4.88,14.34,11.81,20.16,17.03,10.34,14.38,11.03,10.34,24.19,23.41,1,03
574,1257,2011,75.35,64.62,27.26,21.79,60.26,55.24,8.79,5.59,12.03,15.44,17.97,22.12,13.03,16.06,12.59,12.88,23.97,23.21,0,04
575,1435,2011,76.21,67.64,25.0,24.91,54.76,60.82,7.79,5.79,18.42,12.03,24.67,17.12,13.15,12.21,10.88,12.39,26.06,22.3,0,05
576,1207,2011,71.03,66.1,25.45,23.19,53.26,55.45,7.03,5.29,13.1,14.42,17.9,20.32,13.42,11.55,10.06,11.39,23.65,19.87,0,06
577,1401,2011,68.61,61.48,22.97,21.45,51.71,52.0,5.35,5.45,17.32,13.13,24.61,19.06,13.06,13.32,12.23,10.0,23.65,20.0,0,07
578,1424,2011,71.91,62.62,25.66,21.12,55.69,52.81,5.53,5.69,15.06,14.69,21.84,21.09,12.66,16.22,11.25,11.19,23.94,22.34,0,08
579,1228,2011,71.28,65.22,26.34,22.88,56.34,57.03,6.84,6.06,11.75,13.41,16.12,18.53,12.72,12.25,10.22,11.53,24.59,21.62,1,09
580,1199,2011,69.32,62.26,24.48,20.55,56.16,56.52,6.19,6.61,14.16,14.55,21.35,20.58,16.13,15.48,12.45,11.9,26.58,22.42,2,10
581,1425,2011,66.85,62.79,24.18,21.85,54.36,53.06,6.15,5.52,12.33,13.58,18.88,19.33,11.36,11.97,10.15,9.3,23.85,23.48,0,11
582,1433,2011,71.53,67.44,24.26,24.62,55.76,54.44,8.18,5.62,14.82,12.59,20.62,18.53,11.56,14.88,10.91,12.06,21.09,23.68,5,11
583,1350,2011,70.18,61.0,24.94,22.38,53.85,55.76,7.85,5.03,12.44,11.21,18.0,16.26,10.68,12.62,9.06,11.85,24.12,23.06,2,12
584,1287,2011,68.87,62.03,24.1,20.97,53.16,49.9,5.94,6.87,14.74,13.23,21.77,18.97,15.06,14.94,13.77,9.23,23.16,19.26,1,13
585,1389,2011,61.39,59.91,21.09,20.0,52.24,53.45,5.82,5.15,13.39,14.76,20.82,22.67,15.06,14.18,11.36,12.64,24.42,23.61,0,14
586,1103,2011,69.97,66.32,24.59,23.35,57.21,56.0,7.88,5.41,12.91,14.21,18.24,21.41,12.03,13.94,10.06,11.97,24.21,25.29,0,15
587,1131,2011,65.21,63.24,21.5,22.18,53.29,56.06,7.53,6.76,14.68,12.12,20.09,17.18,11.94,11.26,12.0,12.5,24.0,22.68,0,16
588,1393,2012,74.58,60.39,27.58,21.55,59.21,56.0,6.39,6.18,13.03,11.12,18.85,16.67,10.55,16.58,12.73,14.64,22.61,22.03,3,01
589,1326,2012,74.76,59.06,27.59,21.35,57.12,52.56,4.85,6.0,14.74,10.35,21.12,15.03,11.62,14.97,11.88,8.26,25.06,21.26,4,02
590,1199,2012,70.33,62.91,25.27,21.42,55.15,56.3,6.15,6.33,13.64,13.73,19.39,19.33,16.27,15.24,11.67,12.3,25.03,20.97,1,03
591,1458,2012,63.88,52.88,22.12,19.48,52.21,50.82,7.61,3.52,12.03,10.39,16.24,15.21,8.97,10.97,9.7,9.39,24.09,22.15,2,04
592,1435,2012,72.91,64.97,24.71,23.91,53.79,57.18,8.65,5.5,14.85,11.65,21.29,16.65,13.18,12.74,10.41,11.44,24.12,21.91,1,05
593,1153,2012,68.5,61.18,25.06,23.03,59.68,55.88,7.15,5.47,11.24,9.65,17.53,14.29,10.59,14.09,13.5,12.09,22.71,23.91,2,06
594,1211,2012,73.97,63.19,24.94,23.55,52.71,56.94,6.39,6.0,17.71,10.1,24.77,15.1,13.35,13.13,10.97,10.03,26.16,20.58,1,07
595,1243,2012,71.42,63.71,24.84,21.65,56.13,53.06,5.71,5.29,16.03,15.13,24.06,22.1,14.48,16.19,14.23,11.71,23.03,20.68,1,08
596,1379,2012,70.74,66.23,23.71,23.0,57.9,51.13,6.16,5.58,17.16,14.65,23.29,20.26,10.81,14.06,13.71,8.94,22.45,23.77,0,09
597,1452,2012,71.62,66.16,25.69,24.59,58.28,55.19,5.34,5.31,14.91,11.66,22.22,17.22,12.88,13.56,15.0,10.16,23.38,21.47,0,10
598,1400,2012,73.06,66.82,24.73,22.64,56.67,54.64,5.76,5.94,17.85,15.61,24.42,22.91,12.58,13.67,13.42,12.03,22.76,21.12,0,11
599,1217,2012,65.07,55.03,22.03,20.45,47.45,50.62,5.79,4.55,15.21,9.59,20.28,14.72,12.52,12.07,8.55,8.86,24.38,19.1,0,12
600,1285,2012,71.24,62.21,24.83,21.38,53.07,53.28,6.41,5.03,15.17,14.41,21.1,20.79,12.41,14.83,8.76,11.03,24.14,22.76,0,13
601,1382,2012,70.68,65.0,24.1,22.42,52.58,53.87,5.39,5.74,17.1,14.42,22.48,20.26,14.19,12.55,11.39,10.29,24.29,19.87,0,14
602,1259,2012,67.59,63.81,23.0,22.28,53.78,52.03,5.0,5.09,16.59,14.16,23.12,20.69,13.47,14.22,13.28,10.84,22.06,20.78,0,15
603,1421,2012,78.53,72.33,25.77,25.83,55.0,57.07,6.4,6.97,20.6,13.7,26.7,20.6,13.5,15.8,10.6,12.23,22.73,21.67,0,16
604,1314,2012,81.97,66.85,30.0,25.06,65.12,63.71,5.06,7.29,16.91,9.44,24.79,14.03,11.76,13.44,15.68,11.24,29.38,23.03,3,01
605,1242,2012,75.03,61.94,26.67,21.09,54.94,55.06,6.0,6.15,15.7,13.61,22.55,18.88,13.27,14.0,11.12,10.3,25.79,20.73,5,02
606,1207,2012,68.43,59.1,24.23,20.63,52.87,53.5,5.47,4.63,14.5,13.2,20.83,19.3,12.6,12.93,11.3,10.9,25.03,20.2,1,03
607,1276,2012,66.75,62.25,23.88,22.5,52.09,52.34,8.12,6.06,10.88,11.19,15.06,15.69,10.94,12.44,8.5,9.88,22.09,21.72,0,04
608,1396,2012,76.03,69.9,27.29,25.45,57.87,58.23,7.29,5.58,14.16,13.42,19.71,19.16,12.52,13.42,10.52,11.29,24.52,22.61,0,05
609,1361,2012,70.13,64.26,25.19,23.0,55.65,56.77,5.58,6.9,14.16,11.35,20.16,16.19,12.71,12.61,10.48,9.74,26.1,22.97,0,06
610,1388,2012,73.8,62.87,25.47,23.5,54.27,54.1,7.2,5.33,15.67,10.53,21.5,15.7,11.73,11.97,11.43,8.83,24.77,20.37,0,07
611,1166,2012,80.03,69.55,28.03,25.7,55.06,58.67,8.18,6.45,15.79,11.7,21.58,17.24,12.27,10.39,9.52,9.42,26.64,20.64,1,08
612,1104,2012,64.94,58.12,23.62,20.12,52.31,51.91,4.03,4.84,13.66,13.03,19.09,20.03,12.94,13.59,10.81,11.44,24.38,21.09,0,09
613,1345,2012,72.18,66.0,25.55,23.58,57.94,52.85,8.21,6.24,12.88,12.61,19.76,18.06,8.67,12.79,11.27,9.67,21.76,23.94,1,10
614,1301,2012,73.38,68.03,26.68,24.15,57.65,57.76,5.35,6.44,14.68,13.29,20.74,18.71,12.82,12.53,12.15,11.12,25.03,21.82,2,11
615,1143,2012,71.67,61.79,26.42,22.97,55.15,55.88,4.64,5.48,14.18,10.36,19.0,15.06,12.24,12.94,9.97,9.39,24.91,21.06,0,12
616,1378,2012,58.81,57.31,21.19,20.31,48.75,51.66,4.59,5.12,11.84,11.56,16.69,16.44,13.69,11.25,10.38,10.47,23.31,19.97,2,12
617,1325,2012,70.21,62.67,24.36,20.88,57.09,49.91,7.24,5.36,14.24,15.55,20.91,21.7,13.21,17.85,12.7,10.91,21.55,23.55,2,13
618,1125,2012,81.39,67.52,27.91,24.15,58.0,56.73,8.82,5.91,16.76,13.3,22.73,20.33,12.21,14.36,11.52,11.64,24.79,21.76,0,14
619,1178,2012,70.88,67.94,24.3,23.42,54.67,52.64,4.45,6.73,17.82,14.36,24.06,20.36,12.76,15.0,11.73,10.61,21.58,21.52,0,15
620,1249,2012,72.62,65.88,25.38,24.0,59.09,56.72,4.25,5.0,17.62,12.88,24.34,19.19,12.12,14.03,13.97,11.06,25.25,23.44,0,16
621,1436,2012,67.24,60.5,23.47,21.65,52.97,53.09,5.41,5.35,14.88,11.85,20.06,17.59,12.35,12.76,11.06,10.38,24.29,21.32,1,16
622,1246,2012,76.68,59.0,27.32,21.53,56.59,58.56,5.74,5.65,16.29,10.29,22.62,14.97,11.35,11.88,12.5,11.97,26.62,19.94,6,01
623,1181,2012,77.52,68.45,25.76,25.52,56.27,58.91,8.12,4.45,17.88,12.97,25.48,18.79,12.18,12.91,11.91,11.7,24.67,22.39,0,02
624,1124,2012,74.27,65.27,26.09,23.39,56.0,56.15,6.73,6.27,15.36,12.21,20.42,17.79,13.85,14.36,12.12,11.7,23.91,20.09,3,03
625,1231,2012,77.27,65.55,25.97,23.21,53.3,55.09,6.39,6.09,18.94,13.03,24.85,18.85,12.76,13.58,10.79,10.94,24.12,19.64,2,04
626,1455,2012,76.9,62.74,27.39,22.13,57.03,55.9,7.0,5.68,15.13,12.81,20.1,18.65,12.1,12.61,10.9,9.61,26.97,21.68,0,05
627,1424,2012,75.94,66.34,26.72,23.47,58.0,57.72,8.31,6.31,14.19,13.09,20.75,19.28,13.72,14.78,11.31,11.34,26.25,23.41,0,06
628,1323,2012,66.48,61.52,22.91,23.33,53.06,56.64,6.42,4.94,14.24,9.91,20.12,14.0,10.03,10.82,10.27,11.24,23.76,23.21,0,07
629,1235,2012,73.19,66.72,24.88,25.38,55.41,58.28,8.88,5.5,14.56,10.47,21.44,14.97,12.53,11.88,10.84,9.25,25.88,22.88,1,08
630,1163,2012,68.85,64.12,25.36,23.0,55.88,60.0,5.39,7.24,12.73,10.88,19.24,14.97,12.55,10.94,12.33,13.48,25.52,21.18,0,09
631,1462,2012,70.79,67.45,25.12,22.82,55.48,57.36,4.88,6.27,15.67,15.55,22.64,20.88,12.73,12.73,10.85,11.09,25.58,23.33,2,10
632,1160,2012,66.28,63.56,22.72,22.75,51.69,55.06,5.56,6.25,15.28,11.81,22.25,17.88,12.56,12.25,9.56,10.06,25.25,23.03,1,11
633,1433,2012,68.38,59.76,23.21,21.0,56.59,49.65,7.41,4.79,14.56,12.97,21.12,18.79,11.38,17.94,12.38,10.97,21.29,24.21,1,12
634,1308,2012,77.39,68.09,26.48,24.76,56.7,57.91,4.58,5.85,19.85,12.73,29.91,19.21,14.67,14.48,14.45,10.82,25.55,21.06,0,13
635,1355,2012,76.38,66.62,25.97,24.84,55.88,55.44,8.16,5.66,16.28,11.28,22.31,16.38,10.41,12.81,10.16,9.38,23.88,23.12,0,14
636,1250,2012,75.62,65.41,25.75,23.19,57.81,55.56,7.41,5.97,16.72,13.06,21.59,18.5,11.53,14.69,10.84,10.22,24.72,23.66,1,15
637,1290,2012,68.91,69.27,23.94,23.7,59.52,54.21,7.52,7.0,13.52,14.88,20.79,22.64,14.48,16.24,13.24,10.91,23.88,26.12,0,16
638,1443,2012,65.06,68.0,21.97,23.85,55.36,55.3,5.67,4.73,15.45,15.58,22.3,21.45,15.03,14.58,12.52,11.39,23.39,24.73,1,16
639,1277,2012,72.15,59.12,25.91,20.29,54.38,53.71,5.53,5.59,14.79,12.94,21.21,18.35,13.0,12.85,11.74,10.03,26.26,19.94,2,01
640,1281,2012,80.29,65.74,28.0,24.62,55.59,55.79,8.24,6.24,16.06,10.26,20.97,15.18,10.29,14.41,9.18,10.76,23.03,20.76,0,02
641,1266,2012,75.94,66.22,26.5,23.88,57.72,58.78,5.69,6.09,17.25,12.38,23.94,18.28,13.25,16.66,11.81,13.62,24.0,22.5,2,03
642,1257,2012,68.83,61.17,24.23,21.34,57.06,56.26,5.89,5.54,14.49,12.94,21.11,19.57,14.66,15.86,13.14,13.11,25.09,23.2,4,04
643,1307,2012,72.56,59.66,24.84,20.84,54.19,54.22,7.69,6.12,15.19,11.84,21.34,17.38,13.31,14.25,11.09,9.94,26.5,21.53,1,05
644,1293,2012,74.21,62.36,24.64,22.71,51.82,54.0,7.43,4.32,17.5,12.61,24.04,18.96,13.96,16.04,10.64,12.07,22.61,20.0,1,06
645,1196,2012,76.27,66.03,26.42,24.0,57.36,55.42,9.94,6.27,13.48,11.76,18.94,17.03,10.91,12.97,11.45,10.67,23.7,22.42,3,07
646,1272,2012,75.29,63.15,26.82,21.47,54.26,55.85,5.38,5.38,16.26,14.82,22.59,21.38,12.74,13.97,9.47,12.24,24.94,20.65,0,08
647,1387,2012,69.1,57.39,24.26,20.0,53.45,49.06,7.16,4.03,13.42,13.35,18.77,18.35,11.29,14.81,10.23,9.35,22.52,21.84,1,09
648,1438,2012,63.06,53.68,22.68,19.61,49.32,49.55,4.9,4.68,12.81,9.77,17.68,15.42,11.42,12.94,8.1,8.29,24.39,20.97,0,10
649,1161,2012,71.03,68.35,24.13,23.16,50.74,53.06,6.0,7.26,16.77,14.77,21.81,20.74,12.45,12.1,8.19,9.65,23.13,20.65,0,11
650,1253,2012,73.77,64.61,25.58,23.84,54.94,56.74,6.61,6.16,16.0,10.77,23.84,15.52,12.87,14.71,11.29,11.23,24.35,21.74,0,12
651,1172,2012,77.35,67.9,26.48,23.74,59.13,55.61,7.74,5.26,16.65,15.16,21.71,22.71,11.9,12.16,12.29,9.55,26.23,22.77,0,13
652,1140,2012,78.35,67.58,27.97,23.84,60.03,57.1,6.81,6.52,15.61,13.39,22.03,20.0,12.9,15.58,10.81,9.84,27.1,24.71,1,14
653,1233,2012,83.25,72.56,30.94,26.72,61.34,59.38,7.75,7.19,13.62,11.94,19.03,17.03,12.38,15.94,10.78,11.53,23.97,22.31,0,14
654,1313,2012,69.56,66.75,24.31,23.38,54.28,57.69,5.34,5.62,15.59,14.38,23.75,21.44,14.81,13.66,11.19,12.28,24.94,22.22,1,15
655,1254,2012,81.88,77.33,27.21,30.27,57.27,68.03,6.58,6.24,20.88,10.55,28.55,15.18,16.18,13.85,11.88,13.79,26.76,22.3,0,16
656,1231,2013,80.0,62.45,26.88,22.64,55.27,58.09,7.3,5.85,18.94,11.33,25.42,16.09,13.0,14.39,12.45,12.0,26.15,18.88,2,01
657,1274,2013,69.91,60.67,25.06,22.03,54.48,55.21,6.82,6.27,12.97,10.33,19.15,15.91,10.91,11.88,10.03,9.97,25.73,22.55,2,02
658,1266,2013,69.0,62.74,24.52,22.32,52.55,55.06,4.26,6.23,15.71,11.87,21.74,17.35,13.61,12.87,11.52,11.68,23.45,18.94,3,03
